candidate,layer,sv_index_0,sv_rank_1based,singular_value,singular_value_over_sv1,n_tokens,n_documents,mean_activation,mean_abs_activation,rms_activation,std_activation,positive_rate,max_activation,min_activation,mean_abs_cosine,rms_cosine,top1_abs_rate,top5_abs_rate,doc_top5_presence_rate,mean_document_peak_abs,mean_layer_residual_norm,sigma_weighted_mean_abs,sigma_weighted_std,dynamicity_std_over_abs_mean,token_sample_n,median_activation,mad_activation,robust_activation_scale,stable_skewness,stable_kurtosis,stable_excess_kurtosis,effective_support_fraction,positive_max_robust_z,negative_max_robust_z,positive_q99_robust_z,positive_q999_robust_z,positive_q9999_robust_z,negative_q99_robust_z,negative_q999_robust_z,negative_q9999_robust_z,abs_q99_robust_z,abs_q999_robust_z,abs_q9999_robust_z,positive_top1pct_energy_share,positive_top0_1pct_energy_share,negative_top1pct_energy_share,negative_top0_1pct_energy_share,abs_top1pct_energy_share,abs_top0_1pct_energy_share,positive_token_rate_z3,positive_token_rate_z5,positive_token_rate_z8,negative_token_rate_z3,negative_token_rate_z5,negative_token_rate_z8,positive_doc_count_z3,positive_doc_count_z5,positive_doc_count_z8,negative_doc_count_z3,negative_doc_count_z5,negative_doc_count_z8,positive_doc_rate_z3,positive_doc_rate_z5,positive_doc_rate_z8,negative_doc_rate_z3,negative_doc_rate_z5,negative_doc_rate_z8,doc_positive_peak_q95_z,doc_positive_peak_q99_z,doc_negative_peak_q95_z,doc_negative_peak_q99_z,positive_tail_selectivity_score,negative_tail_selectivity_score,positive_tail_shape_score,negative_tail_shape_score,positive_tail_support_weight,negative_tail_support_weight,tail_selectivity_score,selected_tail_polarity,rank_global_mean_abs_cosine,rank_global_top1_rate,rank_global_top5_abs_rate,rank_global_sigma_weighted_mean_abs,rank_global_std_activation,rank_global_excess_kurtosis,rank_global_tail_selectivity,rank_layer_mean_abs_activation,rank_layer_mean_abs_cosine,rank_layer_top1_rate,rank_layer_top5_abs_rate,rank_layer_std_activation,rank_layer_excess_kurtosis,rank_layer_tail_selectivity,positive_top_context_retained_events,positive_top_context_unique_documents,positive_top_context_unique_center_tokens,positive_top_context_center_token_entropy,positive_top_context_effective_center_tokens,positive_top_context_largest_center_token_share,negative_top_context_retained_events,negative_top_context_unique_documents,negative_top_context_unique_center_tokens,negative_top_context_center_token_entropy,negative_top_context_effective_center_tokens,negative_top_context_largest_center_token_share,selected_tail_top_context_retained_events,selected_tail_top_context_unique_documents,selected_tail_top_context_unique_center_tokens,selected_tail_top_context_center_token_entropy,selected_tail_top_context_effective_center_tokens,selected_tail_top_context_largest_center_token_share,nearest_unembed_token_id,nearest_unembed_token,nearest_unembed_decoded,nearest_unembed_cosine,nearest_unembed_margin,farthest_unembed_token_id,farthest_unembed_token,farthest_unembed_decoded,farthest_unembed_cosine,farthest_unembed_margin,max_abs_unembed_token_cosine,nearest_unembed_token_z,farthest_unembed_token_z,unembedding_cosine_mean,unembedding_cosine_std,rank_global_max_abs_unembed_token_cosine
L10_SV07,10,6,7,53.859439849853516,0.35748156905174255,441490,2000,-66.99247407726357,66.99284172432239,70.7224856803741,22.664474355649418,5.889148112075019e-05,17.75,-172.0,0.05719090890483696,0.06003303065157542,0.16341706493918323,0.6804752089515052,1.0,129.6765,1171.1397808238862,3608.1969292218987,1220.6958932866473,0.33831373848814356,29432,-66.0,16.0,23.7216,-0.22751976257533943,2.8512050935669193,-0.1487949064330807,0.35072889083155306,3.530537569135303,4.468501281532443,1.9533357783623297,2.473988632722915,2.756295793245919,2.3396398219344396,3.1435063402131185,3.9204775394577096,2.4028733306353702,3.1435063402131185,3.9204775394577096,0.12082970413675485,0.017524146406640895,0.1420900800402602,0.023874008160404917,0.08230667099663136,0.013569144041312778,0.0,0.0,0.0,0.0016648545800489263,0.0,0.0,1,0,0,475,0,0,0.0005,0.0,0.0,0.2375,0.0,0.0,2.5848014046270067,2.8149433822971472,3.5410764872521248,3.962633211924997,0.05458394062848755,0.08095166007068322,0.32750364377092533,0.4857099604240993,0.16666666666666666,0.16666666666666666,0.08095166007068322,negative,11,39,18,53,741,1137,939,2,2,2,1,34,47,35,64,57,37,3.322112287870373,27.71883893188583,0.125,64,58,45,3.573866728334031,35.6541920259858,0.109375,64,58,45,3.573866728334031,35.6541920259858,0.109375,31939,Ġmell, mell,0.08266261965036392,0.0038729384541511536,176236,Ġillusions, illusions,-0.08333788812160492,0.0033324211835861206,0.08333788812160492,4.494441325631479,-5.099789812981013,0.004899270880965433,0.017302116800573107,1011
L07_SV04,7,3,4,95.50271606445312,0.5923784375190735,441490,2000,-34.28894226119841,35.76978756254123,40.5236061607458,21.597015879038402,0.06880337040476568,52.0,-112.0,0.05466859628072576,0.06133014529729973,0.09221046909329769,0.42644227502321685,1.0,83.750625,647.6645069687663,3416.111865271182,2062.57367533529,0.6298536628666174,29432,-35.5,14.375,21.312375,0.2927191213663705,2.953856041393402,-0.046143958606597923,0.33854053345412083,4.1055959272488405,3.5894638678232718,2.615851119361404,3.162118252892973,3.633999026387184,2.0410676895465665,2.5806602971278423,2.958698877999265,2.6550888861518174,3.162118252892973,3.633999026387184,0.141732738281374,0.019881970132997175,0.12256634241409889,0.018257456537476683,0.08346084128668821,0.01161147267943379,0.002276433813536287,0.0,0.0,0.00010192987224789345,0.0,0.0,818,0,0,43,0,0,0.409,0.0,0.0,0.0215,0.0,0.0,3.4487005788890257,3.788878527146787,2.815265778684919,3.096792356553411,0.07431159196771045,0.058116536956674715,0.4458695518062627,0.3486992217400483,0.16666666666666666,0.16666666666666666,0.07431159196771045,positive,12,62,54,56,827,977,1152,2,2,3,2,7,46,54,64,58,29,3.1979097244892567,24.48130400709868,0.078125,64,63,49,3.78247289144088,43.924528132411616,0.0625,64,58,29,3.1979097244892567,24.48130400709868,0.078125,77104,"""%","""%",0.07771661132574081,0.0009169727563858032,134599,ãģ¥,づ,-0.08254827558994293,0.0012630447745323181,0.08254827558994293,4.417672446331614,-5.0304369719214215,0.0027812201591154804,0.016962640865067043,1100
L12_SV02,12,1,2,114.25703430175781,0.7662001848220825,441490,2000,-90.97232953986429,91.177062531233,98.13327206136098,36.799107917983925,0.010645767741058687,64.5,-225.0,0.05464151777760267,0.05845854286325518,0.4618247298919568,0.7562640150399783,1.0,171.95025,1662.1175304614771,10417.620761164606,4204.556935659177,0.4045088006882144,29432,-93.5,24.5,36.323699999999995,0.30032574159371017,2.914225816064414,-0.08577418393558611,0.34314430765371295,4.349777142747023,3.6202259131090724,2.5971873219137906,3.2185460181644427,3.5262197958908206,2.051002513510463,2.60160721512401,3.0711876818716046,2.6226183765695676,3.2283949597645587,3.5262197958908206,0.1329923953286415,0.019020569410114742,0.13096353715291736,0.01955919593074765,0.0810265118604905,0.011484148847317908,0.002038597444957869,0.0,0.0,0.00016988312041315575,0.0,0.0,664,0,0,44,0,0,0.332,0.0,0.0,0.022,0.0,0.0,3.468809620165347,3.7510633553299915,2.8232256075234616,3.1522119167375573,0.07398100549399803,0.060640947240630586,0.4438860329639882,0.36384568344378354,0.16666666666666666,0.16666666666666666,0.07398100549399803,positive,13,8,12,18,195,1041,1160,1,1,1,1,2,46,53,64,61,36,3.405889278093901,30.141087618375103,0.109375,64,47,46,3.7117575285704563,40.92567139295226,0.046875,64,61,36,3.405889278093901,30.141087618375103,0.109375,90412,ĠTales, Tales,0.08132337778806686,0.002450905740261078,27278,Ġpend, pend,-0.08486954867839813,0.010468080639839172,0.08486954867839813,4.890466111165451,-5.422195432703503,0.0025114366279442887,0.016115425272079195,859
L02_SV03,2,2,3,260.1198425292969,0.5789749026298523,441490,2000,-12.2896918464375,12.730644675553373,13.962477041628851,6.6267819835588675,0.052071394595574076,17.25,-34.0,0.05400437011667771,0.05965081345381766,0.30314842918299395,0.6970191850325036,1.0,27.40471875,237.93858731803454,3311.4932883013753,1723.7574860393142,0.5392146578092828,29432,-12.5625,4.0,5.9304,0.5516324025750489,3.8269192532697045,0.8269192532697045,0.26130679374685106,5.027063941723998,3.6148489140698774,3.412975937542149,3.899399703224066,4.387188258802083,2.2447895588830433,2.8560468096587077,3.152335845811404,3.414609469850263,3.899399703224066,4.387188258802083,0.183888927293448,0.023576409183314807,0.12616992819079048,0.01820389927972174,0.10932036509452536,0.014015206406684374,0.01916281598260397,0.0,0.0,0.0003057896167436804,0.0,0.0,1936,1,0,122,0,0,0.968,0.0005,0.0,0.061,0.0,0.0,4.2577229191960075,4.563351544583839,3.0246694995278567,3.27760353433158,0.19957922403653844,0.06422384204547758,0.5987376721096154,0.3853430522728655,0.3333333333333333,0.16666666666666666,0.19957922403653844,positive,14,22,16,59,1242,12,424,1,1,1,1,4,3,17,64,56,20,2.5375214891277382,12.648283182031836,0.296875,64,60,5,0.4357849062669828,1.5461761861718635,0.90625,64,56,20,2.5375214891277382,12.648283182031836,0.296875,102636,ĠÑģÑĤÐ°ÑĢÐ°, стара,0.07973156869411469,0.000775851309299469,11659,Ġmanage, manage,-0.08034010231494904,0.0027277395129203796,0.08034010231494904,4.3373593224922065,-4.478041366838802,0.0009729984389540184,0.01815818436963316,1302
L13_SV02,13,1,2,114.02008819580078,0.7676791548728943,441490,2000,-100.76515626592618,100.85864633736749,107.54267268889217,37.57405663185268,0.005309293528732248,52.75,-238.0,0.05342340862719415,0.05660250851973346,0.5170083127590659,0.79650501710118,1.0,183.552,1876.1886510913328,11499.911750695721,4284.1972510378555,0.37288739505044566,29432,-103.5,25.0,37.065,0.31982175515049016,2.924102368766189,-0.07589763123381088,0.3419852911722599,4.21556724672872,3.6287602859840824,2.5993777822743795,3.2071748954539268,3.5244061108862796,2.0369620936193176,2.576554701200594,3.039813840550351,2.616762781599891,3.2192398489140683,3.5244061108862796,0.13210107221228357,0.01862225761299412,0.1311691309754857,0.01961675466024478,0.08132292433139714,0.011389400436910366,0.0022424571894536557,0.0,0.0,0.00016988312041315575,0.0,0.0,685,0,0,47,0,0,0.3425,0.0,0.0,0.0235,0.0,0.0,3.494030756778632,3.7839606097396468,2.8463510049912317,3.1701065695399975,0.07294366133152098,0.06014530021668239,0.43766196798912593,0.3608718013000944,0.16666666666666666,0.16666666666666666,0.07294366133152098,positive,15,6,9,15,183,1026,1196,1,1,1,1,2,46,56,64,62,44,3.6567355545319664,38.734688976555866,0.078125,64,48,47,3.741594130209276,42.16515336208622,0.046875,64,62,44,3.6567355545319664,38.734688976555866,0.078125,90412,ĠTales, Tales,0.0824776291847229,0.0028117597103118896,27278,Ġpend, pend,-0.08678574115037918,0.010652288794517517,0.08678574115037918,4.923689540559855,-5.557237358832802,0.002961733871385217,0.016149656605744522,641
L04_SV04,4,3,4,166.60928344726562,0.6079508066177368,441490,2000,-15.834167202590057,19.075479665628045,23.588333819692135,17.483953825998654,0.22810256177942875,32.0,-66.5,0.05291216604739165,0.06416994611944014,0.3081338195655621,0.46442501528913455,1.0,50.60325,349.85830224115,3178.1519985031746,2912.989018774714,1.1041915626063132,29432,-15.1875,15.0625,22.3316625,-0.007714185881735437,1.9048069415086606,-1.0951930584913394,0.5249875870401711,2.113031217447425,2.2977465291713055,1.4413391748151307,1.6932236908022409,1.8961407373946684,1.5029109453897578,1.7715877624426752,1.9446066767308154,1.5588852822757822,1.8139547380317045,2.030980675979663,0.08683775783010003,0.01167291140540026,0.08081888144481283,0.010834241496870348,0.04611090891589107,0.006061448287964304,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.8387569667059047,1.956359048503442,1.9064859143379937,2.0738491816272075,0.030489666960526435,0.030733404868285935,0.1829380017631586,0.1844004292097156,0.16666666666666666,0.16666666666666666,0.030733404868285935,negative,16,21,46,61,984,1471,1471,2,2,2,2,2,64,64,64,62,27,2.87254183648553,17.68190564029268,0.265625,64,53,49,3.8012673334869134,44.75787171453348,0.046875,64,53,49,3.8012673334869134,44.75787171453348,0.046875,190778,Ġoppressive, oppressive,0.07545900344848633,0.00034489482641220093,5830,'','',-0.07575731724500656,0.0007765144109725952,0.07575731724500656,4.203381744154023,-4.185426617114672,-0.00031098609565903036,0.01802595960967017,1463
L07_SV08,7,7,8,58.17898178100586,0.36086905002593994,441490,2000,33.18566224304433,33.40599555767915,37.47680024481774,17.413281657417514,0.9810845092754082,117.0,-33.0,0.05199638942826599,0.05807243348921861,0.08280142245577476,0.3529479716414868,1.0,85.8955,647.6645069687663,1943.5268069265778,1013.0869962944171,0.5247230424357974,29432,31.75,11.0,16.3086,0.4204726376872964,3.3400289837215356,0.34002898372153556,0.2993985994953186,5.227303385943613,3.970297879646322,2.8972443986608294,3.8476631961051226,4.4030082287872405,2.203591969880922,2.8474240584722175,3.2447711636804932,2.9279030695461294,3.8476631961051226,4.4030082287872405,0.15463841443254364,0.023525004657706423,0.14838283206579894,0.021858205126484554,0.09791199009164278,0.014789696258770217,0.008222343027996739,0.0,0.0,0.00044169611307420494,0.0,0.0,1442,2,0,162,0,0,0.721,0.001,0.0,0.081,0.0,0.0,4.24622591761402,4.675753896717069,3.104190427136603,3.4414358068749005,0.29507465810256894,0.07016299971951878,0.5901493162051379,0.4209779983171127,0.5,0.16666666666666666,0.29507465810256894,positive,17,63,78,133,986,161,327,3,3,4,4,29,4,10,64,61,36,3.2621890362278476,26.106622981731338,0.140625,64,44,29,3.103718972052705,22.280658539550075,0.125,64,61,36,3.2621890362278476,26.106622981731338,0.140625,23305,Ġkau, kau,0.07565335184335709,0.003226824104785919,36905,ĠDor, Dor,-0.07920338958501816,0.0024311095476150513,0.07920338958501816,4.517794931516847,-4.738707130252125,7.285751971309953e-05,0.016729509742990454,1366
L08_SV01,8,0,1,153.83004760742188,1.0,441490,2000,-31.767590283644413,40.75093901265547,51.13787085522533,40.073707629519454,0.24801920768307323,82.0,-166.0,0.051687901954142815,0.0650684484961343,0.23446737185440214,0.38657727241840134,1.0,126.42575,808.8556586962616,6268.7188883639365,6164.540352454883,1.2614651370063217,29432,-29.125,30.1171875,44.6517421875,-0.23244393112760037,2.345473626033441,-0.6545263739665592,0.4263531207089951,2.4887046855499584,3.0653899107730087,1.5984818621473862,1.9047801011403622,2.1796271597045074,2.046392716689561,2.339080064590134,2.506775648976453,2.046392716689561,2.348732543505529,2.506775648976453,0.09255536845409197,0.013073216478804179,0.10103213191481748,0.012639599609877887,0.05970624361102141,0.007469143574834608,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0.0,0.0,0.0,0.0005,0.0,0.0,2.0687882594166696,2.2087604014610993,2.5278968853223986,2.7072851825665394,0.03629817761411015,0.04382889238629625,0.21778906568466094,0.2629733543177775,0.16666666666666666,0.16666666666666666,0.04382889238629625,negative,18,30,68,32,153,1434,1452,2,2,2,2,1,64,64,64,60,58,4.0207422347583615,55.74246447063219,0.046875,64,60,10,1.4902825211677777,4.438349269508424,0.578125,64,60,10,1.4902825211677777,4.438349269508424,0.578125,34341,ĠBron, Bron,0.09214558452367783,0.00882699340581894,9997,åĭ,�,-0.09127096086740494,0.0056552886962890625,0.09214558452367783,5.343577192358287,-5.874499428512751,0.004777624598223368,0.016350088485742684,223
L11_SV40,11,39,40,26.080293655395508,0.17406417429447174,441490,2000,-64.29895278165806,64.45531647579433,70.35027844625633,28.54481299024229,0.009495118802237877,53.0,-194.0,0.050294301892685626,0.05523988813585601,0.23379918004937825,0.5322702665972049,1.0,139.18025,1300.9293592083059,1681.0135813401685,744.4571051238672,0.4439390029752483,29432,-64.0,19.5,28.9107,-0.0741554375558296,2.879182898785104,-0.1208171012148962,0.3473207625753677,4.046944556859572,4.496605063177301,2.207575017640527,2.8412404403905778,3.3465118450954146,2.352070340738896,3.009266465357117,3.841377068005949,2.5250166893226385,3.122874921741769,3.841377068005949,0.13417085345503532,0.020629212076341507,0.14349881056528618,0.022286752522334325,0.08112545861600623,0.012145329095957566,0.00044169611307420494,0.0,0.0,0.0011212285947268278,0.0,0.0,165,0,0,391,0,0,0.0825,0.0,0.0,0.1955,0.0,0.0,3.1432998855095176,3.510897349424262,3.3897484322413503,3.805165561539499,0.0680139593379631,0.07487430261724694,0.40808375602777863,0.44924581570348165,0.16666666666666666,0.16666666666666666,0.07487430261724694,negative,19,31,34,183,413,1101,1142,2,2,2,2,7,51,51,64,54,54,3.9206137400421914,50.4313870434524,0.0625,64,57,24,2.4467474278230865,11.55071601657154,0.40625,64,57,24,2.4467474278230865,11.55071601657154,0.40625,44122,614,614,0.07898513972759247,8.481740951538086e-05,6575,Ġnas, nas,-0.08736436814069748,0.006455659866333008,0.08736436814069748,4.6975115104327605,-5.5299200363699885,0.0025799617129418895,0.01626503263375968,578
L03_SV03,3,2,3,213.22665405273438,0.7077069282531738,441490,2000,-14.010892016926169,14.300110032220436,15.734136345893525,7.159465862842156,0.04897279666583615,15.0,-37.0,0.048373704996813,0.05240483655837121,0.10933203470067272,0.5452535731273641,1.0,27.881625,288.910226754322,3049.1646147563033,1526.5889507386057,0.5109928657070866,29432,-15.125,4.625,6.857024999999999,0.6229943914287165,2.9835283194125646,-0.016471680587435422,0.33517362429356556,4.393304676590796,3.190158997524437,2.916716797736628,3.3268800974183415,3.5649005946456302,1.6896904998887765,2.0963901983732014,2.352640175586344,2.916716797736628,3.3268800974183415,3.5649005946456302,0.1259166658742391,0.015589558553806372,0.11077947999380527,0.01590110104629525,0.08952295304623005,0.011083706106209625,0.007644740418592009,0.0,0.0,0.0,0.0,0.0,1524,0,0,1,0,0,0.762,0.0,0.0,0.0005,0.0,0.0,3.5091748972768806,3.6915608445353487,2.2969144782175945,2.4974387580619877,0.0692313511095479,0.04405898305754553,0.41538810665728737,0.2643538983452732,0.16666666666666666,0.16666666666666666,0.0692313511095479,positive,20,53,32,67,1230,912,1272,2,2,2,1,24,38,51,64,54,23,2.8300013372876265,16.945483485511254,0.171875,64,60,53,3.8772920412571947,48.29326168298956,0.0625,64,54,23,2.8300013372876265,16.945483485511254,0.171875,193554,Ġpreuves, preuves,0.08225700259208679,0.005258634686470032,159564,Ġyor, yor,-0.08862411230802536,0.006929673254489899,0.08862411230802536,4.47783248130375,-4.969653847184606,0.0012643469653966773,0.01808746887358068,473
L05_SV04,5,3,4,136.50234985351562,0.6591006517410278,441490,2000,-18.638890307283734,21.399465450426927,25.251532032587814,17.03618613733288,0.15274638157149653,45.25,-70.5,0.04814216207924935,0.055885904543835824,0.1601463226800154,0.40675666493012297,1.0,52.653,434.42499958857366,2921.0773195923966,2325.4794402878256,0.9140128975744087,29432,-19.875,12.875,19.088475,0.30611057756078874,2.4382158250834105,-0.5617841749165895,0.41013596487742854,3.4117445212359816,2.6521238600778743,2.167538265890806,2.5538970504453604,2.9286493551737265,1.565080500144721,1.98418155457678,2.1944772958552163,2.174086719866307,2.5538970504453604,2.9286493551737265,0.11690063962041337,0.015706349319312845,0.09816762925861174,0.014065991124406891,0.0704893023997187,0.00946160312733157,6.79532481652623e-05,0.0,0.0,0.0,0.0,0.0,20,0,0,0,0,0,0.01,0.0,0.0,0.0,0.0,0.0,2.7438022157348874,2.9927744358834323,2.1151506340867985,2.2724444985783308,0.053344513932967186,0.03922069878813202,0.3200670835978031,0.23532419272879215,0.16666666666666666,0.16666666666666666,0.053344513932967186,positive,21,41,58,72,994,1413,1415,2,2,2,2,4,62,62,64,57,15,2.384097763131431,10.849269636706,0.203125,64,58,46,3.701138838770744,40.493393557545915,0.0625,64,57,15,2.384097763131431,10.849269636706,0.203125,183147,ĠDRO, DRO,0.08407970517873764,0.007436715066432953,23974,&#,&#,-0.08011770993471146,0.002291075885295868,0.08407970517873764,4.743693018518943,-4.634295997246806,0.0010232918663442491,0.017508808640894078,934
L04_SV10,4,9,10,83.9856185913086,0.30646026134490967,441490,2000,-16.612252514876822,17.23362756106275,20.262554966299778,11.601905022205987,0.06818727490996399,26.625,-62.5,0.04802588546674906,0.055445655135302065,0.10236471947269474,0.42646945570681105,1.0,46.52225,349.85830224115,1447.3768712880799,974.3931701275797,0.6983944538415485,29432,-16.25,7.9375,11.7681375,-0.14516823237508722,2.773113456703158,-0.2268865432968421,0.36060551276140695,3.643312291346018,3.9301036378951215,2.138666802627002,2.6296535879190683,2.9534930654914553,2.358062182737073,2.8891572689391163,3.2939983068688563,2.4642811999774814,2.9104010723871983,3.3152421103169383,0.1291540247031639,0.017821167316947634,0.12596867443499335,0.01780585899543641,0.07269028779936729,0.009928576747024749,3.397662408263115e-05,0.0,0.0,0.0005436259853220984,0.0,0.0,14,0,0,201,0,0,0.007,0.0,0.0,0.1005,0.0,0.0,2.761694448250626,2.9635105810074025,3.144082910316097,3.4202523551411597,0.05850801509985479,0.06425418176617809,0.3510480905991287,0.3855250905970686,0.16666666666666666,0.16666666666666666,0.06425418176617809,negative,22,56,53,231,1125,1248,1355,3,3,3,3,5,55,59,64,48,23,2.604667208212794,13.526722971307079,0.296875,64,63,60,4.072239685789679,58.68825876509898,0.03125,64,63,60,4.072239685789679,58.68825876509898,0.03125,55135,Mad,Mad,0.07294797152280807,0.001270785927772522,183685,Ġausser, ausser,-0.08248628675937653,0.004685737192630768,0.08248628675937653,4.210648226126971,-4.521775185617915,-0.0020001789568153314,0.017799670372502723,1103
L07_SV02,7,1,2,135.6365509033203,0.8413181304931641,441490,2000,-28.40148099997664,31.110101521998835,38.30912201467624,25.7088449087725,0.14097261546127884,65.0,-114.0,0.04737344421253093,0.057312164397605184,0.12737774355025028,0.3580511449862964,1.0,84.30025,647.6645069687663,4219.6668686960575,3487.059051134289,0.9051938139702201,29432,-26.625,19.9375,29.559337499999998,-0.11678667456991057,2.2544789208372005,-0.7455210791627995,0.44356147700358634,3.099697346058585,2.9559187515620065,1.687284094239257,2.224923004448252,2.567352025396371,1.890265639410897,2.2454833434612667,2.6205035887559855,1.9579261544681104,2.3602440345626787,2.668842797982191,0.11665030303112299,0.018100982033819765,0.09681700097648596,0.0136597735963852,0.06027215330123704,0.008447877381902419,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0.0005,0.0,0.0,0.0,0.0,0.0,2.448464888632907,2.693734255715305,2.4146346311043003,2.617954478851226,0.04989014942442638,0.04374015705715126,0.29934089654655827,0.26244094234290755,0.16666666666666666,0.16666666666666666,0.04989014942442638,positive,23,47,75,44,546,1447,1428,4,4,2,3,2,63,62,64,63,28,2.800118449823797,16.44659475197621,0.3125,64,49,44,3.6198047861006066,37.33027972123768,0.09375,64,63,28,2.800118449823797,16.44659475197621,0.3125,59260,ĠSyl, Syl,0.08076204359531403,0.003542371094226837,31771,Ġcand, cand,-0.08276981115341187,0.001069687306880951,0.08276981115341187,4.821091593636949,-4.62352779885657,-0.0027142742378380843,0.01731481682350262,1080
L05_SV02,5,1,2,175.74087524414062,0.8485636115074158,441490,2000,0.49195919617939304,20.81174199697199,24.26366168616405,24.258673800723727,0.46915671929149017,62.5,-67.0,0.04715592329352355,0.054222062259029175,0.0469229201114408,0.38035063081836507,1.0,50.974625,434.42499958857366,3657.4737539030966,4263.240566001291,49.310337095169345,29432,-2.46875,19.65625,29.14235625,0.08146680826483947,1.9765755817354331,-1.0234244182645669,0.5059255053237074,2.229358170034724,2.214345657105197,1.6631719681211434,1.894793596176699,2.0234722784297854,1.4765878788541678,1.7253666645434684,1.8464430102490355,1.6803291257548882,1.8996748075234953,2.024936641833815,0.07154758837148358,0.00888123973530225,0.09633052390547293,0.012594468146214406,0.04549738332761381,0.005611916129756934,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.9977365419791684,2.0921866947529337,1.8283096103459378,1.9398311349652793,0.029760995525027204,0.032271568102573735,0.17856597315016323,0.19362940861544242,0.16666666666666666,0.16666666666666666,0.032271568102573735,negative,24,96,71,51,627,1468,1470,3,3,4,3,1,64,64,64,55,51,3.8772920412571947,48.29326168298956,0.03125,64,63,19,2.3852445038234045,10.861718071876027,0.328125,64,63,19,2.3852445038234045,10.861718071876027,0.328125,143928,instructions,instructions,0.08404403179883957,0.004552245140075684,97016,Ġauxiliary, auxiliary,-0.0773109644651413,0.0012891292572021484,0.08404403179883957,4.3873879605705435,-4.698803898156675,0.006131636926114513,0.017758264273167488,936
L06_SV04,6,3,4,121.20635986328125,0.6222222447395325,441490,2000,-25.114386369413626,26.300934999036468,30.98441451295052,18.14666746259902,0.09540646447258148,27.625,-78.5,0.04713931517054609,0.0543698696624871,0.1224942807311604,0.4342340709868853,1.0,60.763125,537.5665098321168,3187.840592233983,2199.491506791074,0.7225606549041074,29432,-26.125,14.6875,21.7756875,0.15183658000666783,2.062328912345998,-0.9376710876540022,0.4848887071376273,2.46834916233988,2.4052053465590926,1.7700072615388112,2.0206021049852043,2.2403684154633345,1.4752691505147657,1.7852478825295413,2.0378231456526916,1.7872283022062987,2.0353490561434597,2.2403684154633345,0.0912575577516152,0.011630647003101941,0.08816738504227112,0.012353899297982154,0.05245588727184568,0.006647314857982108,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2.1239283489901295,2.2617540777989213,1.9230162078694415,2.083745920765992,0.03631879978625585,0.03307115057688381,0.2179127987175351,0.19842690346130287,0.16666666666666666,0.16666666666666666,0.03631879978625585,positive,25,51,51,60,959,1464,1464,2,2,2,2,5,63,63,64,50,29,3.090687062980546,21.99218280085002,0.125,64,62,54,3.925923084942048,50.69985673948937,0.046875,64,50,29,3.090687062980546,21.99218280085002,0.125,68307,Ġgrunn, grunn,0.08289705216884613,0.004681482911109924,134535,ĠØªØ¬Ø§Ø±Øª, تجارت,-0.07954668998718262,0.001772761344909668,0.08289705216884613,4.6673156784251075,-4.54289451215125,0.0005779509823580829,0.017637354500577726,1067
L09_SV01,9,0,1,151.66021728515625,1.0,441490,2000,-33.08303880689584,42.32226547679803,53.274638027075575,41.75762924565223,0.24601463226800155,84.0,-178.0,0.046541056644552284,0.058638720720465554,0.18829192054180163,0.3354526716346916,1.0,132.50175,926.756686386229,6418.603978211257,6332.9711247086125,1.262206579310574,29432,-29.75,31.0703125,46.0648453125,-0.25362125682130254,2.3588163999356446,-0.6411836000643554,0.4239414309766894,2.469345098812981,3.2182893265848302,1.6010039651644603,1.9134385321832807,2.25411263829476,2.089445852841753,2.371656721277523,2.592447650477471,2.1003001170123596,2.384008873903662,2.592447650477471,0.09397760581872582,0.013391560216880313,0.10037038152189007,0.012727836200413371,0.060796320288822626,0.0076996182140641085,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,2,0,0,0.0,0.0,0.0,0.001,0.0,0.0,2.0677373245005404,2.230659829701344,2.610450533030866,2.805827288101783,0.036904459941847476,0.04459414759489009,0.22142675965108485,0.26756488556934055,0.16666666666666666,0.16666666666666666,0.04459414759489009,negative,26,36,86,31,139,1427,1448,3,3,2,3,1,63,64,64,58,57,3.9990813853658627,54.54801840287688,0.046875,64,61,12,1.6964900827103941,5.454767967920299,0.515625,64,61,12,1.6964900827103941,5.454767967920299,0.515625,34341,ĠBron, Bron,0.09082262217998505,0.011695288121700287,9997,åĭ,�,-0.08894920349121094,0.00489681214094162,0.09082262217998505,5.307884583232457,-5.793197921421201,0.00486631102026862,0.016194080675991217,300
