layer,set,dir,name,gamma_J,fSf_J,inv_J,gamma_R,g0_med,g0sq_over_fSf,snr_a0,alpha_star,corr_pred,template_stability,flip_frac
17,pairL,29,L17:pairL:04,4.296683970182862,156.46693740194732,29.54054617620418,2.934667948605689,3.9118327404292197,0.10580172128894023,2.790033149719238e+31,0.5,0.5236384418312465,0.33864346146583557,nan
17,pairL,30,L17:pairL:05,4.390604140822114,146.19132185945307,27.119654502613436,3.1201890379760036,4.002107964953163,0.11791050854887121,3.4282884597778316e+31,1.0,0.5494071185086189,0.3005751669406891,nan
17,pairL,31,L17:pairL:06,3.0696520268837193,140.38552672263955,34.49570769079681,1.8753597545182557,4.8285202421367845,0.19124134487404001,4.874141693115234e+31,1.0,0.49142407776738267,0.3483045995235443,nan
17,rand,32,L17:rand:01,8.516019792144665,12.799898130784065,1.345089481775794,3.269492888027633,1.642583171616904,0.2419799441629805,1.5910595417022704e+31,nan,0.6916521199902297,0.15274900197982788,nan
17,rand,33,L17:rand:02,7.728495794419477,13.189919030202272,1.5111331139822723,3.1300489838697403,1.741780274201452,0.2495006879953875,1.632533073425293e+31,nan,0.6986977786349057,0.143998384475708,nan
17,rand,34,L17:rand:03,8.40440357714419,13.533404566300208,1.4390497446526918,3.426990551781717,1.6625053573873387,0.22802803089389612,1.5523415088653564e+31,nan,0.5798393527767525,0.13605627417564392,nan
17,rand,35,L17:rand:04,8.970800495416727,14.342612142522082,1.4384614504236588,3.5256420019321144,1.6795520916579025,0.22132433778675192,1.6443389892578124e+31,nan,0.8150400277696911,0.1279749572277069,nan
17,rand,36,L17:rand:05,8.33691407842099,13.402402384007509,1.4354209829329447,3.254869645335802,1.6770189311114243,0.23003952416464,1.6262297630310057e+31,nan,0.5631758598190063,0.16578935086727142,nan
17,rand,37,L17:rand:06,8.343359719007344,13.260571901559043,1.4192509226186436,3.2705592141973394,1.6651925430286507,0.24481993997694124,1.5929744243621826e+31,nan,0.6888651757875437,0.11063928157091141,nan
17,rand,38,L17:rand:07,7.983443408516335,14.298505823940818,1.5916509041940183,2.9071685108737984,1.7187142512685798,0.2482091783664084,1.5974178314208984e+31,nan,0.6901103679306027,0.1420961320400238,nan
17,rand,39,L17:rand:08,8.971415001765802,13.224816387422626,1.3262727892762152,3.2643039393400137,1.6798944468139825,0.23108472423800092,1.5681855678558347e+31,nan,0.6954217966774157,0.14119553565979004,nan
17,shared,52,L17:shared:01,110.46977417274452,435.5072497501348,3.9069537278799,136.2660530983787,2.6750799629777804,0.022355318237264377,2.1820735931396482e+31,nan,0.6460762847116546,0.15522724390029907,nan
17,shared,53,L17:shared:02,74.5850410135021,214.56141490673278,2.838675643086635,50.12627260597403,3.1571360136667095,0.07556741409343821,2.946895885467529e+31,nan,0.31132400385892056,0.10780211538076401,nan
17,shared,54,L17:shared:03,52.973038452469815,268.5253614353798,4.975175923657713,28.197075782921676,3.3403393204156595,0.06581644611880207,2.868027877807617e+31,1.0,0.5043291380857108,0.07514507323503494,nan
17,shared,55,L17:shared:04,18.486081525375,162.87019717965762,8.358283678920577,13.6550833532514,3.0070539228024487,0.060626586113881345,2.605724430084228e+31,1.0,0.7140390262834762,0.1681564748287201,nan
17,topG,0,L17:topG:01,110.46977417274461,435.50724975013543,3.9069537278799027,136.26605309837112,2.6750799629777804,0.022355318237264346,2.1820735931396482e+31,nan,0.6460762847116546,0.15522724390029907,nan
17,topG,1,L17:topG:02,52.97303845247434,268.52536143540283,4.975175923657723,28.19707578292379,3.3403393204156595,0.06581644611879643,2.868027877807617e+31,1.0,0.5043291380857108,0.07514507323503494,nan
17,topG,2,L17:topG:03,13.284863123906298,240.249890342557,16.818494392185602,8.806940144581082,2.4632687998089358,0.03495865646034612,2.5249685287475586e+31,1.0,0.13736346324267767,0.28098762035369873,nan
17,topG,3,L17:topG:04,74.58504101351089,214.56141490675813,2.8386756430866407,50.12627260597297,3.1571360136667095,0.07556741409342928,2.946895885467529e+31,nan,0.31132400385892056,0.10780211538076401,nan
17,topG,4,L17:topG:05,19.587839435302506,205.19571479101185,9.966840640847305,12.986215575838365,3.2863148970840057,0.05408630234269375,2.66854829788208e+31,nan,0.28202870668318514,0.1665744185447693,nan
17,topG,5,L17:topG:06,20.417398917500698,202.70718718729432,9.464603426780137,13.183800167572686,2.967921863133191,0.046664522588939675,2.4743334770202633e+31,nan,0.4746753455910071,0.2093566656112671,nan
17,topG,6,L17:topG:07,12.396904650608391,203.07453631725977,15.158317657208794,11.975613788352698,3.399130273206234,0.05878003334190139,2.6929382324218747e+31,nan,0.5748100871239733,0.19785235822200775,nan
17,topG,7,L17:topG:08,12.421944062285517,200.18087435811663,14.914447074817373,9.819224707985004,2.897878263050467,0.04448739044040407,3.0203210830688475e+31,nan,0.5150107778624045,0.21669715642929077,nan
17,topG_R,40,L17:topG_R:01,27.360326691176738,316.75694486793435,11.16901608070973,12.8756630831838,4.636504110542207,0.07088625463438682,2.7235424041748045e+31,nan,0.4673605168074036,0.07533015310764313,nan
17,topG_R,41,L17:topG_R:02,14.445421146670107,200.07328299077238,12.953566049826124,4.380546825161229,4.966900839025978,0.13437804371298118,2.958052158355713e+31,1.0,0.3777059274232267,0.0754932314157486,nan
17,topG_R,42,L17:topG_R:03,24.68826230990532,167.05105776563647,6.503011209957245,23.764387697134172,1.992789376282635,0.027421195152903338,1.880706214904785e+31,nan,0.7280477944826237,0.20333093404769897,nan
17,topG_R,43,L17:topG_R:04,22.2749612021014,166.45644513324814,7.15173888746244,22.732366693527645,2.1201031043394707,0.03202524513592217,1.9473914146423339e+31,nan,0.7235875140206699,0.17112019658088684,nan
17,topG_R,44,L17:topG_R:05,22.518220826247564,178.26376612733318,7.5798151333106585,22.981869279479742,2.5069193299681967,0.03748065191091013,1.9931455612182616e+31,nan,0.7611356079847713,0.1686156541109085,nan
17,topG_R,45,L17:topG_R:06,27.865569903792107,170.08801613962504,5.892418431595918,25.279590156747798,2.107801861232062,0.028675273029604244,1.9418834686279296e+31,nan,0.6159619664787068,0.17726391553878784,nan
17,topG_R,46,L17:topG_R:07,21.77167111794023,153.45984818513531,6.73906835340841,21.530966969830565,2.067326131215256,0.03147117353828982,2.0602209091186524e+31,nan,0.7506005151529411,0.2121821641921997,nan
17,topG_R,47,L17:topG_R:08,48.92076488652899,188.45629661538356,3.775108355085282,28.395396131310314,2.221357553814003,0.030161256094947794,1.8227006912231443e+31,nan,0.7925616162632741,0.12902000546455383,nan
17,topJbar,8,L17:topJbar:01,0.9054234478733169,169.37180721221114,88.88932662251563,2.335225391781338,7.96685681050899,0.41924885941348494,4.123002433776855e+31,1.0,0.03880069417425037,0.1727701872587204,nan
17,topJbar,9,L17:topJbar:02,3.0696520268837193,140.38552672263955,34.49570769079681,1.8753597545182557,4.8285202421367845,0.19124134487404001,4.874141693115234e+31,1.0,0.49142407776738267,0.3483045995235443,nan
17,topJbar,10,L17:topJbar:03,2.99504856269286,132.86989577932965,33.25864346684406,2.558211384160743,5.459639853509999,0.25042802729653274,4.746702194213866e+31,0.5,0.24859326271515414,0.37372592091560364,nan
17,topJbar,11,L17:topJbar:04,3.31432384639582,133.97348843855778,31.053183119407933,1.3065507442252702,4.315053343839466,0.15231530734982107,5.486497497558593e+31,1.0,0.412849829211247,0.5065708756446838,nan
17,topJbar,12,L17:topJbar:05,4.296683970182862,156.46693740194732,29.54054617620418,2.934667948605689,3.9118327404292197,0.10580172128894023,2.790033149719238e+31,0.5,0.5236384418312465,0.33864346146583557,nan
17,topJbar,13,L17:topJbar:06,3.4291512902339356,121.77518679376367,27.49402285315294,2.180245940473144,5.163529926348498,0.23333565062880612,3.5537088394165037e+31,0.5,0.32834733843883024,0.33391958475112915,nan
17,topJbar,14,L17:topJbar:07,4.390604140822114,146.19132185945307,27.119654502613436,3.1201890379760036,4.002107964953163,0.11791050854887121,3.4282884597778316e+31,1.0,0.5494071185086189,0.3005751669406891,nan
17,topJbar,15,L17:topJbar:08,4.366916071597078,137.70239896767,25.65763971909714,2.087642628927704,4.135341916290017,0.1351792399766722,3.3829444885253903e+31,nan,0.4828268328346757,0.2235090583562851,nan
25,gnotj,16,L25:gnotj:01,149.0498299284597,150.74567156034195,1.0046374036692611,128.34302869395432,1.1900630655160271,0.010081383065324415,2.497456645965576e+31,nan,0.08414290050197175,0.31621721386909485,nan
25,gnotj,17,L25:gnotj:02,48.712580427167936,100.8103820525717,2.0278646005967293,49.76625792983171,1.2905691660279537,0.016572726716223167,3.610223579406738e+31,nan,0.5717088898229918,0.6667304039001465,nan
25,gnotj,18,L25:gnotj:03,48.63889278284159,101.00853734980096,2.0348668490993425,49.51089743037344,1.2693239724902696,0.01636432339768799,3.8741298675537104e+31,nan,0.5061209165898181,0.6614830493927002,nan
25,gnotj,19,L25:gnotj:04,49.18817112917126,97.72483555470419,1.9471686924631297,50.62343472612798,1.2932619132027274,0.01760296987859666,3.8272026062011715e+31,nan,0.605462668345853,0.6724348664283752,nan
25,jpriv,48,L25:jpriv:01,15.969110789353467,64.85613800771246,3.82201158403678,5.415582248826506,2.4360548982558745,0.4011702838995543,4.959547424316406e+31,0.1,0.07498035969723561,0.1463758498430252,nan
25,jpriv,49,L25:jpriv:02,5.813933812513715,16.775178485963934,2.4618933713674327,4.472515483693713,1.8248973102207924,0.21944682309415006,4.194107627868652e+31,1.0,0.6736160388071281,0.47525379061698914,nan
25,jpriv,50,L25:jpriv:03,30.922997192313918,49.319550453983744,1.5449536319183208,25.194858467011436,1.4546089963810034,0.04734404003045791,3.813916969299316e+31,1.0,0.3299974885445545,0.3738592863082886,nan
25,jpriv,51,L25:jpriv:04,6.689502623281605,17.43863817163592,2.267849954148755,5.419299834727265,1.6618254697950778,0.16978653549315323,4.2977657318115235e+31,nan,0.660159166578398,0.4648952782154083,nan
25,pairH,20,L25:pairH:01,48.28318797188318,103.22002710092168,2.094426747713851,49.72021297657766,1.3658781251626462,0.01837545032308463,4.051779174804687e+31,nan,0.6204754316624465,0.6799225211143494,nan
25,pairH,21,L25:pairH:02,43.84456056909039,96.23636225666723,2.145998556690044,44.9000518216666,1.3226391383483376,0.019257880512725114,3.755360412597656e+31,nan,0.5873041298698718,0.6281343698501587,nan
25,pairH,22,L25:pairH:03,33.453934652317635,41.74267567710779,1.2115503235941694,30.908867805254108,1.13173796594594,0.03165357483051698,2.464332103729248e+31,nan,0.3794493461257883,0.5014298558235168,nan
25,pairH,23,L25:pairH:04,30.922997192313918,49.319550453983744,1.5449536319183208,25.194858467011436,1.4546089963810034,0.04734404003045791,3.813916969299316e+31,1.0,0.3299974885445545,0.3738592863082886,nan
25,pairH,24,L25:pairH:05,21.3483887801561,31.14748039734014,1.3937237580633577,18.66059534396304,1.0635038234242609,0.04030249064762489,2.4237420082092284e+31,nan,0.4347323291266299,0.45978596806526184,nan
25,pairH,25,L25:pairH:06,19.670686873784867,31.01526990352285,1.5004469901219037,17.229824597645223,1.1444157762157903,0.04373600894408803,2.805771732330322e+31,nan,0.5284309404896951,0.5304895639419556,nan
25,pairL,26,L25:pairL:01,2.3602103087293935,71.79001541084125,21.36473875588681,1.5767516265016175,5.26715404659819,0.4530042297006858,8.227198028564453e+31,0.5,0.07051052573308432,0.18051113188266754,nan
25,pairL,27,L25:pairL:02,0.5411610554424346,62.19525501899432,40.35610347105441,0.3591369315830922,6.677215249879656,0.7546617846498469,1.0336133193969725e+32,0.5,-0.08879140832050623,0.29483938217163086,nan
25,pairL,28,L25:pairL:03,3.2867101079640113,47.70419698250707,11.128393518815377,3.6092024410900807,4.0501674825154925,0.34586450894613174,6.38177318572998e+31,1.0,0.17115049608969635,0.20852114260196686,nan
25,pairL,29,L25:pairL:04,5.134116843140162,54.1224201878551,8.823180511858148,2.2861747346385486,3.3697010623359436,0.42024507327915434,5.203616142272949e+31,0.2,0.2066163049938755,0.28142186999320984,nan
25,pairL,30,L25:pairL:05,4.867245402947561,20.20611666040842,3.443884697622731,3.8021061863090075,2.0500386809677877,0.22089697805245684,7.245977020263671e+31,1.0,-0.061034365214190804,0.6015215516090393,nan
25,pairL,31,L25:pairL:06,2.738970715077664,20.073213703903548,5.368646944186242,2.143931809317773,1.8780141402060115,0.21522823792805892,7.472688674926758e+31,0.5,0.0751100763953799,0.5628503561019897,nan
25,rand,32,L25:rand:01,1.1719756061201128,3.1414314777924894,1.4463474953128754,0.7572671619175184,1.187120513782075,0.4733017174340266,3.432448005676269e+31,nan,0.48478650241223414,0.6171157956123352,nan
25,rand,33,L25:rand:02,1.2991460897302751,3.3267393884907346,1.446945630532339,0.7908251082199699,1.2062949425128555,0.46108712385163686,3.587551879882812e+31,nan,0.4327572948694996,0.628573477268219,nan
25,rand,34,L25:rand:03,1.1711417605714776,3.2066055943807763,1.4769213381703592,0.7310680151471711,1.2537018437598761,0.527795882241445,3.411109161376953e+31,nan,0.6523042360595306,0.616919755935669,nan
25,rand,35,L25:rand:04,1.0961171381828085,3.062403625517842,1.4609887824173502,0.6696465688501145,1.2527160900657575,0.5431272869609428,3.402259826660156e+31,nan,0.4879306320926985,0.6188319325447083,nan
25,rand,36,L25:rand:05,1.2776823421891952,3.3287394421703054,1.4614590368957623,0.858009462684724,1.1964557133092018,0.4700559568779985,3.39926586151123e+31,nan,0.6485106000359601,0.6256589293479919,nan
25,rand,37,L25:rand:06,1.1524939272843095,3.115033006121387,1.4471738882215863,0.7164260346231028,1.2105330303221633,0.49426042965763345,3.29339542388916e+31,nan,0.5453708705476654,0.5954558849334717,nan
25,rand,38,L25:rand:07,1.14007656395645,3.068525722646313,1.4338392253468726,0.7104166334809654,1.2940153995785457,0.5620803802326502,3.4439682006835932e+31,nan,0.6059120585626919,0.6213147044181824,nan
25,rand,39,L25:rand:08,1.1686228386640738,3.075832403595104,1.4183344142450764,0.6961408486724917,1.1327535603304892,0.45031651170005904,3.4526357650756833e+31,nan,0.6794885144047232,0.6223202347755432,nan
25,shared,52,L25:shared:01,146.507080117031,151.5484450230226,1.0273977689937677,126.8447239748411,1.2044735420853527,0.010251558116710949,2.6078806877136227e+31,1.0,0.08265918970488385,0.31433528661727905,nan
25,shared,53,L25:shared:02,48.28318797188318,103.22002710092168,2.094426747713851,49.72021297657766,1.3658781251626462,0.01837545032308463,4.051779174804687e+31,nan,0.6204754316624465,0.6799225211143494,nan
25,shared,54,L25:shared:03,46.50765184881381,110.00547267355202,2.315531675268406,48.83109959596905,1.4096084010532557,0.018450205215007315,3.971499443054199e+31,nan,0.49415673670800403,0.647442102432251,nan
25,shared,55,L25:shared:04,44.01784895203246,99.65312695153631,2.213635908230955,46.34932004944788,1.3722604755955592,0.01985811353985538,3.9300279617309565e+31,nan,0.6649445632418011,0.680332362651825,nan
25,topG,0,L25:topG:01,146.5070801170403,151.54844502303217,1.027397768993768,126.84472397484052,1.2044735420853527,0.0102515581167103,2.6078806877136227e+31,1.0,0.08265918970488385,0.31433528661727905,nan
25,topG,1,L25:topG:02,46.507651848809346,110.00547267354193,2.315531675268411,48.831099595977626,1.4096084010532557,0.018450205215009008,3.971499443054199e+31,nan,0.49415673670800403,0.647442102432251,nan
25,topG,2,L25:topG:03,41.20056257142762,107.88260334716297,2.556425715049736,42.50000521629837,1.4871114114799642,0.02112140318420832,4.0518280029296872e+31,1.0,0.3494896128907181,0.6343362331390381,nan
25,topG,3,L25:topG:04,48.28318797188688,103.22002710092951,2.094426747713853,49.72021297657736,1.3658781251626462,0.018375450323083235,4.051779174804687e+31,nan,0.6204754316624465,0.6799225211143494,nan
25,topG,4,L25:topG:05,44.01784895202613,99.65312695152238,2.2136359082309567,46.349320049453354,1.3722604755955592,0.019858113539858155,3.9300279617309565e+31,nan,0.6649445632418011,0.680332362651825,nan
25,topG,5,L25:topG:06,42.996708504056556,98.15270210524321,2.2309101167464243,45.591232344038126,1.386364527612814,0.01987351679192566,3.836321449279785e+31,nan,0.5400601803549206,0.6629088521003723,nan
25,topG,6,L25:topG:07,43.844560569095066,96.236362256677,2.145998556690038,44.90005182166222,1.3226391383483376,0.01925788051272316,3.755360412597656e+31,nan,0.5873041298698718,0.6281343698501587,nan
25,topG,7,L25:topG:08,43.099745267359545,94.63012485281513,2.1458202145864926,43.92635409429387,1.34747625133968,0.019994256899123163,3.7472452163696284e+31,nan,0.5988601306333274,0.6670818328857422,nan
25,topG_R,40,L25:topG_R:01,137.95303212131068,148.22567372296513,1.066732200514769,132.11289280682325,1.2267729866521884,0.011019831349007836,2.594259452819824e+31,1.0,0.43813377055913,0.30229634046554565,nan
25,topG_R,41,L25:topG_R:02,50.41335473879927,107.54337524517243,2.0917400895455365,52.397176516674826,1.3194219227911,0.016866795426729034,3.594665145874023e+31,nan,0.46900732214958124,0.6380792260169983,nan
25,topG_R,42,L25:topG_R:03,44.23683929595993,105.42712650658525,2.3305590785605763,44.75327106333939,1.4393041502560344,0.020604850581684184,3.851990509033203e+31,nan,0.44129422491096615,0.6218381524085999,nan
25,topG_R,43,L25:topG_R:04,49.72013801991711,101.18814329167547,1.9950289419942089,51.25757576752179,1.3379448949578936,0.018167919979628813,3.9302577972412105e+31,nan,0.6336070275565339,0.6655346751213074,nan
25,topG_R,44,L25:topG_R:05,47.96757466816048,97.51923293079884,1.9915062894509137,49.37373273016311,1.275408964138916,0.017650685479585745,3.876066398620605e+31,nan,0.6569543731511457,0.6786724328994751,nan
25,topG_R,45,L25:topG_R:06,45.4643481356594,95.96754942310271,2.0654018247046433,46.81209414182525,1.3224604814533971,0.01926262399833058,3.723574638366699e+31,nan,0.5704405014858629,0.6518673300743103,nan
25,topG_R,46,L25:topG_R:07,46.19740961531183,94.25168576858924,1.9969673449623393,46.50581783356307,1.2756836899132387,0.018274503331850496,3.5774078369140623e+31,nan,0.6648917650242027,0.6222719550132751,nan
25,topG_R,47,L25:topG_R:08,46.78376144912754,92.57588960563258,1.9373922604270595,47.61562584223607,1.3020327428857748,0.01907086573850938,3.720851707458496e+31,nan,0.619083272213001,0.6692132353782654,nan
25,topJbar,8,L25:topJbar:01,0.5411610554424346,62.19525501899432,40.35610347105441,0.3591369315830922,6.677215249879656,0.7546617846498469,1.0336133193969725e+32,0.5,-0.08879140832050623,0.29483938217163086,nan
25,topJbar,9,L25:topJbar:02,1.0515562362856508,14.794731980652436,7.211467918343953,0.6425186678385522,2.9377219294227577,0.6070563050831596,1.4760055541992187e+32,0.5,0.2375967813605423,0.7844952344894409,nan
25,topJbar,10,L25:topJbar:03,1.9379998948218469,16.454281781652618,5.6005045509541675,1.5036627048424713,2.1876913280572348,0.3335458621514189,8.989942169189452e+31,0.5,0.10098441501529752,0.3716667890548706,nan
25,topJbar,11,L25:topJbar:04,2.738970715077664,20.073213703903548,5.368646944186242,2.143931809317773,1.8780141402060115,0.21522823792805892,7.472688674926758e+31,0.5,0.0751100763953799,0.5628503561019897,nan
25,topJbar,12,L25:topJbar:05,0.9380704210350922,10.100586101290858,5.211671357068799,0.796340650019171,1.6863025922587072,0.29206046507965244,5.459790420532226e+31,0.5,0.6331785721258025,0.7030590772628784,nan
25,topJbar,13,L25:topJbar:06,0.8036489317918531,8.590828906262661,4.7630271916209415,0.6763342120256466,1.7256387757026785,0.3590845677957889,6.544062423706054e+31,1.0,0.34441904032041426,0.7240306735038757,nan
25,topJbar,14,L25:topJbar:07,0.9409883581011258,9.054101950742153,4.664686376377757,0.8315793281374356,1.5324568666297165,0.26693607720978163,4.99838638305664e+31,1.0,0.6849950694047747,0.7435978651046753,nan
25,topJbar,15,L25:topJbar:08,1.0050881383533148,9.308081714039224,4.64223070098231,0.8703154044616365,1.7087620388776075,0.32065870977979316,5.979956245422363e+31,1.0,0.5236342289920959,0.7840536236763,nan
