metric,layer,sv_rank,n_events,n_rollouts,event_weighted_mean,rollout_weighted_mean,rollout_sd,rollout_se,standardized_rollout_effect,rollout_consistency,event_consistency,bootstrap_ci_low,bootstrap_ci_high,permutation_p_two_sided,permutation_p_directional,correct_n_events,correct_n_rollouts,correct_rollout_weighted_mean,correct_rollout_consistency,incorrect_n_events,incorrect_n_rollouts,incorrect_rollout_weighted_mean,incorrect_rollout_consistency,ambiguous_n_events,ambiguous_rollout_weighted_mean,status_preservation_ratio,rank_score,permutation_p_holm
delta,1,4,45,19,0.07228426171673669,0.07893756241129156,0.6650786055826851,0.15257949638136156,0.11868907186111213,0.42105263157894735,0.4888888888888889,-0.21278538598368563,0.36393578102518065,0.6234376562343765,0.3140685931406859,24,14,0.004339755645820073,0.5,17,13,-0.005416624439068331,0.5384615384615384,4,0.21800801903009415,0.0,0.021082927238487023,1.0
delta,1,5,45,19,0.09688208666112688,0.12242242543582331,0.6508013007130332,0.14930405800699664,0.18811029618670772,0.5263157894736842,0.5111111111111111,-0.1675231904265258,0.40597622214342666,0.41105889411058893,0.20717928207179281,24,14,-0.18628067807072685,0.6428571428571429,17,13,0.28527584767494446,0.6923076923076923,4,0.5777996480464935,0.0,0.03588946440404291,1.0
delta,1,6,45,19,-0.026450875401496887,-0.24609492862956564,1.3058396895990454,0.29958017070667153,-0.1884572283946496,0.5789473684210527,0.5777777777777777,-0.818976487941517,0.32093917792172805,0.41705829417058293,0.21457854214578542,24,14,0.2943177269328208,0.5,17,13,-0.2202200587743368,0.6153846153846154,4,-1.5509976744651794,0.0,0.03719550560420716,1.0
delta,1,7,45,19,0.08761779169241588,0.1755088387351287,0.7582777887721572,0.17396085538891126,0.23145718011775307,0.5263157894736842,0.5111111111111111,-0.14349400811550908,0.5172167031323178,0.32966703329667035,0.1603839616038396,24,14,-0.1121503125344004,0.6428571428571429,17,13,0.23342427152853745,0.6153846153846154,4,0.41106870770454407,0.0,0.04415959357509762,1.0
delta,1,8,45,19,0.2139965938197242,0.28917976612584634,1.0027308205968908,0.23004222708186628,0.2883922187149964,0.47368421052631576,0.4888888888888889,-0.12832474794173443,0.740042777267987,0.22897710228977103,0.10948905109489052,24,14,0.07640357918682554,0.5714285714285714,17,13,0.34047943506485373,0.46153846153846156,4,0.5327944457530975,0.2642079015776503,0.09523292349219015,1.0
delta,1,9,45,19,0.23914139800601536,0.2182562840089463,0.7686823898154067,0.17634783457287875,0.2839355849707431,0.631578947368421,0.5777777777777777,-0.13223449512662594,0.5530987179723744,0.23077692230776922,0.11808819118088192,24,14,-0.030236105833734785,0.35714285714285715,17,13,0.47576467960308755,0.6153846153846154,4,0.32408668100833893,0.0,0.057907915355875236,1.0
delta,1,10,45,19,0.14009498722023433,0.11911634198929134,1.1566793327371547,0.265360437972806,0.10298130053678368,0.5789473684210527,0.5555555555555556,-0.43623781071877793,0.587888747264157,0.6761323867613239,0.33796620337966204,24,14,0.3836406391291391,0.6428571428571429,17,13,-0.32875036352720016,0.46153846153846156,4,0.4715954326093197,0.0,0.02032525668489152,1.0
delta,1,11,45,19,0.037229456173049076,0.042584879487230075,0.7445014031694134,0.17080033577577394,0.057199193051809157,0.5789473684210527,0.5111111111111111,-0.2851242133857388,0.3611971495509669,0.8046195380461953,0.40585941405859416,24,14,0.0975894672530038,0.5714285714285714,17,13,0.2886803532258058,0.7692307692307693,4,-0.6882768608629704,1.0,0.04515725767248091,1.0
delta,1,12,45,19,0.1102220720714993,0.014343178324532059,1.3262230919679416,0.30425644391991086,0.010815056992597421,0.5789473684210527,0.4666666666666667,-0.559858608677199,0.6011858028604793,0.963003699630037,0.4824517548245176,24,14,0.5130300663766407,0.7857142857142857,17,13,-0.57608179633434,0.6153846153846154,4,0.2339526116847992,0.0,0.002134550722223175,1.0
delta,1,13,45,19,-0.005109085970454745,0.04354905703088693,1.0238985879616458,0.2348984459662529,0.042532588229839643,0.6842105263157895,0.4444444444444444,-0.41739552851047435,0.48819921416018086,0.8574142585741426,0.42755724427557246,24,14,-0.13598507483090674,0.42857142857142855,17,13,0.054152456995768435,0.38461538461538464,4,0.09342075884342194,0.0,0.008954229101018871,1.0
delta,1,14,45,19,-0.08872269855605232,-0.2955626968229026,1.2751595424906619,0.29254166224254496,-0.23178487630308975,0.5789473684210527,0.4666666666666667,-0.8620265991279953,0.2534140712271134,0.32536746325367466,0.1606839316068393,24,14,0.10595742542119255,0.42857142857142855,17,13,0.12154301771750817,0.6153846153846154,4,-1.5121567845344543,0.0,0.045747015059820345,1.0
delta,1,15,45,19,0.6773426545990838,0.8141830286435914,1.838350228396649,0.42174646675873206,0.4428878763507953,0.6842105263157895,0.6222222222222222,0.07605015717838945,1.6776098580998275,0.05929407059294071,0.0287971202879712,24,14,0.3005220741033554,0.6428571428571429,17,13,0.9354976362142808,0.6923076923076923,4,1.6486690938472748,0.3691087427897112,0.19648615538120767,1.0
delta,1,16,45,19,-0.30509233673413594,-0.355471357572497,1.3249006098640572,0.3039530457175175,-0.26830039546058515,0.631578947368421,0.5111111111111111,-0.9376294128073934,0.2003756441372005,0.2656734326567343,0.13238676132386762,24,14,-0.6357158482784317,0.7142857142857143,17,13,0.48455276244725937,0.6923076923076923,4,-0.751382902264595,0.0,0.05471915960051407,1.0
delta,1,17,45,19,-0.0047711895571814645,0.37777710065507053,1.9004486102199845,0.43599281259690686,0.1987831181666845,0.5263157894736842,0.5333333333333333,-0.4050385284842106,1.239152695029451,0.406959304069593,0.20617938206179381,24,14,0.465535543859005,0.6428571428571429,17,13,0.38575793688113874,0.6923076923076923,4,-0.12831610441207886,1.0,0.15170290596931185,1.0
delta,1,18,45,19,-0.21139505373107062,-0.11598148602142667,1.7710676174375346,0.4063107771888193,-0.06548676339598725,0.5789473684210527,0.5555555555555556,-0.8622047505749945,0.687795281299112,0.7795220477952205,0.38566143385661433,24,14,-0.3118034533801533,0.5714285714285714,17,13,0.3117290146839924,0.46153846153846156,4,-0.7914338707923889,0.0,0.012925019091313272,1.0
delta,1,19,45,19,0.1350408398442798,0.2969623540054288,1.4250707914092016,0.3269336614286442,0.2083842822374974,0.5263157894736842,0.4444444444444444,-0.3127732741858876,0.9176972692080754,0.37666233376662334,0.18948105189481051,24,14,0.44331271077195805,0.5714285714285714,17,13,-0.48985296946305495,0.6923076923076923,4,0.4970622956752777,0.0,0.039757527532154106,1.0
delta,1,20,45,19,-0.8743070330884721,-1.2972455410319463,2.1812354408180425,0.5004097293997495,-0.594729719110667,0.7894736842105263,0.6888888888888889,-2.3526081650272794,-0.4538923396843308,0.0064993500649935,0.0038996100389961006,24,14,-1.437520272320225,0.7857142857142857,17,13,-0.23673089956625912,0.5384615384615384,4,-1.406518667936325,0.18248734883138776,0.20586142579184416,1.0
delta,1,21,45,19,-0.4503096878528595,-0.25916619415868797,1.6442108337855257,0.3772078350708346,-0.15762345608804945,0.5263157894736842,0.5777777777777777,-0.9568682519098123,0.4848458282649515,0.5041495850414959,0.24927507249275072,24,14,-0.021975895123822347,0.5714285714285714,17,13,-0.4618048622057988,0.5384615384615384,4,-1.568530797958374,0.08479460523453326,0.037722954318890604,1.0
delta,1,22,45,19,0.49982155561447145,0.7387800512083791,1.449071813647129,0.332439873559002,0.5098298402126558,0.7894736842105263,0.5777777777777777,0.15806163977504822,1.398944202058932,0.024397560243975602,0.0124987501249875,24,14,0.9512079003311339,0.7142857142857143,17,13,-0.04255793491999311,0.5384615384615384,4,0.8711363673210144,0.0,0.11404088531072563,1.0
delta,1,23,45,19,0.1696860780318578,0.2292298960842584,1.0915763113308479,0.25042478053968725,0.20999896544546823,0.47368421052631576,0.5555555555555556,-0.23786233315538421,0.71381828181707,0.3748625137486251,0.1902809719028097,24,14,0.7522650091421037,0.7857142857142857,17,13,-0.4670483362980378,0.6923076923076923,4,0.45496977865695953,0.0,0.038684019950480986,1.0
delta,1,24,45,19,0.19740370512008668,0.11545039844094661,1.6441979962142232,0.3772048899299931,0.0702168465761252,0.631578947368421,0.6222222222222222,-0.6457448561594152,0.7969672897405791,0.7611238876112388,0.3842615738426157,24,14,0.08121972708475021,0.5714285714285714,17,13,0.7203425535788903,0.6923076923076923,4,-0.26990704238414764,0.7035032202707768,0.044544181371258255,1.0
delta,1,25,45,19,-0.7427487320370144,-0.831406358564109,2.1154424966685523,0.4853157928341893,-0.39301770663746566,0.6842105263157895,0.6444444444444445,-1.6576873969352035,0.15302005010215852,0.1044895510448955,0.05549445055494451,24,14,-0.7364325118916375,0.7142857142857143,17,13,-0.33221498666665494,0.6923076923076923,4,-2.2720161080360413,0.39958196523828743,0.18192548829734637,1.0
delta,1,26,45,19,-0.014471245474285549,0.14714617399792923,1.5873587416152781,0.36416507062352044,0.09269875179456596,0.42105263157894735,0.4444444444444444,-0.5570443690542066,0.8567998831013314,0.6901309869013099,0.35056494350564943,24,14,0.8355188568433126,0.5714285714285714,17,13,-0.8343821106812892,0.8461538461538461,4,-0.630714938044548,0.0,0.016466225647718952,1.0
delta,1,27,45,19,0.4014240112569597,0.046197447991162044,2.139670379717432,0.49087405040397813,0.021590918128830173,0.5789473684210527,0.5777777777777777,-0.88272127945695,0.9931460897160466,0.9177082291770823,0.46215378462153783,24,14,0.08568403905346285,0.7142857142857143,17,13,0.22663803933522642,0.38461538461538464,4,-0.19750258326530457,1.0,0.0170454616806554,1.0
delta,1,28,45,19,-0.6775977412859598,-0.6418936819883816,2.488243487935383,0.5708422058333421,-0.2579706066149467,0.5789473684210527,0.5777777777777777,-1.7516510888345929,0.41432066215365554,0.28157184281571845,0.14338566143385661,24,14,-0.13036234960669565,0.5,17,13,-1.5336243980205977,0.8461538461538461,4,-0.8409727215766907,0.20309025196022296,0.0819364249543875,1.0
delta,1,29,45,19,0.05549197925461663,-0.17279860403454092,2.050716006525621,0.470466517597183,-0.08426257145537233,0.5263157894736842,0.4888888888888889,-1.16741813291191,0.6172638999069467,0.7705229477052294,0.3798620137986201,24,14,0.5326190927908534,0.5714285714285714,17,13,-0.5719005992779365,0.5384615384615384,4,-0.11378572881221771,0.0,0.01607641165924867,1.0
delta,1,30,45,19,-0.9508339093791114,-0.9229004105977845,1.569292307124034,0.3600203462962872,-0.5880997481528087,0.6842105263157895,0.6444444444444445,-1.634954237585005,-0.25145727576393834,0.020097990200979902,0.008999100089991,24,14,-0.8941428363323212,0.7857142857142857,17,13,-0.6360512719704554,0.5384615384615384,4,-1.2481114268302917,0.6891873323129957,0.37979630270377795,1.0
delta,1,31,45,19,0.695749008986685,0.5974950020511944,1.6526732000522162,0.37914923503818887,0.3615324566480031,0.5263157894736842,0.5555555555555556,-0.10779755905989491,1.3264759962594037,0.1334866513348665,0.0670932906709329,24,14,1.057732826187497,0.5714285714285714,17,13,0.60555728410299,0.6153846153846154,4,0.06477552652359009,1.0,0.27590634849452866,1.0
delta,1,32,45,19,0.1690584831767612,0.07662904628536155,2.0071026227446684,0.46046092115049736,0.03817893784652278,0.47368421052631576,0.4888888888888889,-0.768134827441291,0.962768067615597,0.8696130386961304,0.4303569643035696,24,14,-0.4353112564200447,0.7142857142857143,17,13,0.12113441565097907,0.5384615384615384,4,1.471789464354515,0.0,0.007032962234885774,1.0
delta,2,1,45,19,-0.27877199947834014,-0.2590564246240415,0.43752575032074587,0.10037529109710208,-0.5920941211668793,0.8421052631578947,0.7111111111111111,-0.4400243611385425,-0.06404737927542445,0.020897910208979104,0.010498950104989501,24,14,-0.2833990078596842,0.7857142857142857,17,13,-0.3337289434977067,0.7692307692307693,4,-0.2975529357790947,1.0,0.5453498484431784,1.0
delta,2,2,45,19,-0.15617503888077205,-0.08599911636689256,0.8063623039217614,0.18499219971976785,-0.10665071512970521,0.5789473684210527,0.6666666666666666,-0.4309670646936355,0.2787403345581862,0.6507349265073493,0.32556744325567444,24,14,-0.08985956385731697,0.5714285714285714,17,13,-0.1941119126784496,0.7692307692307693,4,-0.4652661457657814,1.0,0.0841979329971357,1.0
delta,2,3,45,19,0.07116297880808513,-0.03294254787135544,0.8997607362144104,0.20641926960654589,-0.036612564369007235,0.5263157894736842,0.5333333333333333,-0.43721915377924847,0.3510717934847139,0.8720127987201279,0.44385561443855615,24,14,-0.10232075090919222,0.5,17,13,-0.07306756098300983,0.6153846153846154,4,0.8118772432208061,1.0,0.027941167544768677,1.0
delta,2,4,45,19,0.20607124831941392,0.11145498054592233,0.6385697528830733,0.14649794848521352,0.17453845886485408,0.631578947368421,0.5777777777777777,-0.16084910700130362,0.39577362075317324,0.46045395460453953,0.22327767223277672,24,14,0.21744802807058608,0.6428571428571429,17,13,0.12396955222655565,0.6153846153846154,4,-0.2642505541443825,1.0,0.14238663749501254,1.0
delta,2,5,45,19,0.22969117826885646,0.294758760615399,0.8412810465569301,0.19300310868725234,0.35036895437231563,0.5789473684210527,0.5333333333333333,-0.06681040967896318,0.6657366397545526,0.1503849615038496,0.07789221077892211,24,14,0.032061351906685596,0.5,17,13,0.3031233847141266,0.6153846153846154,4,0.6901200041174889,0.10877149788439781,0.09171699124541775,1.0
delta,2,6,45,19,0.11889214449458652,0.0013872781082203513,0.9762319247356044,0.22396296344108968,0.0014210538224265425,0.5263157894736842,0.5111111111111111,-0.447153612644526,0.3912652397364899,0.9958004199580042,0.5016498350164984,24,14,0.35496932161705835,0.5714285714285714,17,13,-0.09617448540834281,0.46153846153846156,4,-0.6161054000258446,0.0,0.0002711221108576956,1.0
delta,2,7,45,19,-0.013008333577050103,0.15122281759977335,1.6489911245352917,0.37830450898130685,0.09170626533383557,0.47368421052631576,0.4666666666666667,-0.5579064668989496,0.8668691215677217,0.6982301769823017,0.3601639836016398,24,14,-0.4607264584019071,0.6428571428571429,17,13,0.27618923248388827,0.5384615384615384,4,1.4207393825054169,0.0,0.01689325940360129,1.0
delta,2,8,45,19,0.19976716538270314,0.22405204438326654,1.0457374241521702,0.23990861859778104,0.21425267873999665,0.5789473684210527,0.5333333333333333,-0.21684818708321502,0.6937048190779853,0.3705629437056294,0.18618138186181382,24,14,-0.22038501784915018,0.42857142857142855,17,13,0.647009646663299,0.6153846153846154,4,0.3059292733669281,0.0,0.042286712909209864,1.0
delta,2,9,45,19,-0.006752378741900126,0.03792920022418624,1.0037891916287864,0.23028503404885597,0.037786021746897755,0.5263157894736842,0.5555555555555556,-0.41023251613471334,0.47614700988653935,0.8767123287671232,0.44185581441855815,24,14,0.11932271080357684,0.5,17,13,0.41840381939441734,0.9230769230769231,4,-1.3876923322677612,1.0,0.02883670080684302,1.0
delta,2,10,45,19,-0.11361449625757006,-0.16465844449244046,1.0684298543883057,0.24511461913371058,-0.15411254544802122,0.42105263157894735,0.6444444444444445,-0.6423924727398052,0.2995022112863104,0.5097490250974902,0.25447455254474555,24,14,-0.34271577852112906,0.7142857142857143,17,13,-0.019401220939098282,0.5384615384615384,4,0.021138206124305725,0.11782706316036527,0.03705189240676036,1.0
delta,2,11,45,19,-0.19791642162534925,-0.16144529743152755,1.6537366274841432,0.3793932020229025,-0.09762455202866066,0.5789473684210527,0.5777777777777777,-0.906150590863667,0.5222269412064761,0.6804319568043196,0.33726627337266274,24,14,-0.20702771629605973,0.6428571428571429,17,13,0.39014107982317603,0.5384615384615384,4,-1.356738656759262,0.0,0.019268003689867235,1.0
delta,2,12,45,19,0.055085617966122095,0.24734039081816092,1.4982863538825504,0.3437304634242135,0.16508218884675885,0.631578947368421,0.4666666666666667,-0.38116450553531184,0.9371190189923109,0.49265073492650735,0.2506749325067493,24,14,-0.33348105422088076,0.6428571428571429,17,13,0.23124025800289252,0.6153846153846154,4,0.8841221854090691,0.0,0.03366807798848371,1.0
delta,2,13,45,19,0.5768742670615514,0.5202301826916242,1.3906286279840963,0.31903208723038384,0.37409713292453073,0.631578947368421,0.6222222222222222,-0.0905694437719751,1.111282099548139,0.12138786121387861,0.06329367063293671,24,14,0.09028310062629837,0.5,17,13,0.4927442646943606,0.6923076923076923,4,1.4669995158910751,0.17354452630791567,0.11601845082387105,1.0
delta,2,14,45,19,-0.2760295831494861,-0.255090513250284,1.115429709934315,0.25589712548560867,-0.22869259351654322,0.5789473684210527,0.6444444444444445,-0.7304106186225748,0.23215499881720333,0.32456754324567544,0.16368363163683633,24,14,-0.22882552657808578,0.5714285714285714,17,13,-0.627195112980329,0.6153846153846154,4,0.42900411412119865,0.8970365995287793,0.16660450120915168,1.0
delta,2,15,45,19,0.04905253847440084,0.024152514181639006,1.2191775862674776,0.2796985206720935,0.019810497218524275,0.5263157894736842,0.4888888888888889,-0.5062955596075769,0.5493169031383697,0.9343065693430657,0.46625337466253375,24,14,0.8231448917871429,0.7857142857142857,17,13,-1.0080216542268412,0.5384615384615384,4,-0.6190264075994492,0.0,0.0037796343377447627,1.0
delta,2,16,45,19,-0.2362742500172721,-0.4194887659528799,1.896872550041035,0.4351724081265879,-0.22114757575241686,0.5789473684210527,0.5333333333333333,-1.2641082578779834,0.38605889098947493,0.3414658534146585,0.1683831616838316,24,14,0.03567380404898105,0.42857142857142855,17,13,-1.0536519136184301,0.6923076923076923,4,-0.6051709055900574,0.0,0.04364754784587175,1.0
delta,2,17,45,19,0.614628971947564,0.8872542109405787,2.4245135234553743,0.5562215492626161,0.36595143823989873,0.5789473684210527,0.6666666666666666,-0.028113052902514493,2.0694458482296842,0.10178982101789821,0.049595040495950406,24,14,0.705240847099395,0.6428571428571429,17,13,0.4937186256433144,0.6923076923076923,4,1.7010225653648376,0.5564567849386964,0.19280130010655855,1.0
delta,2,18,45,19,-0.24327658282385933,-0.38023017268431814,2.0420935269924816,0.46848838512730395,-0.1861962577415868,0.5789473684210527,0.4666666666666667,-1.3089886504307129,0.49621119207718883,0.44515548445155484,0.21977802219778023,24,14,-0.6865781989125977,0.5714285714285714,17,13,0.7523959256135501,0.6153846153846154,4,-1.4781381487846375,0.0,0.036749261396365814,1.0
delta,2,19,45,19,0.18205505079693265,0.830086459977585,3.3006346052467506,0.7572175102012552,0.2514929882447648,0.5263157894736842,0.5111111111111111,-0.4227727025159096,2.3933698056494452,0.33636636336366366,0.16318368163183683,24,14,0.5618367363654432,0.6428571428571429,17,13,-0.30842466155687964,0.6153846153846154,4,1.15993931889534,0.0,0.047982214862488014,1.0
delta,2,20,45,19,-0.9891695565647549,-1.3398294156057793,2.1675234734746147,0.49726398834884783,-0.618138364821483,0.8421052631578947,0.7111111111111111,-2.4334114761990415,-0.5563941212338317,0.000999900009999,0.0004999500049995,24,14,-1.563191416008132,0.7857142857142857,17,13,-0.3469063269022183,0.5384615384615384,4,-1.6883942484855652,0.25891827934332295,0.2528934971013002,0.7359264073592641
delta,2,21,45,19,0.6071356084611681,0.3328281298541185,2.250798264756319,0.5163685357036579,0.1478711509003904,0.5789473684210527,0.6,-0.7401976642574657,1.256108461745213,0.5486451354864513,0.26517348265173485,24,14,0.13582929897876017,0.7142857142857143,17,13,0.41954216284629625,0.5384615384615384,4,1.5029956698417664,0.40810642729716184,0.0649169708256363,1.0
delta,2,22,45,19,0.13753763205475278,0.28060721749799294,1.1770693618063914,0.27003823145536704,0.23839480204238653,0.631578947368421,0.5777777777777777,-0.24662214927375317,0.7979995630746869,0.31316868313168683,0.16378362163783622,24,14,0.3066338261678106,0.5,17,13,0.2870309024285047,0.5384615384615384,4,0.15227581560611725,1.0,0.19447997008721005,1.0
delta,2,23,45,19,-0.38029702769385443,-0.4570812750280949,1.299126958137188,0.29804016449207354,-0.35183726437599416,0.6842105263157895,0.5777777777777777,-1.0235054491904743,0.11249162941648246,0.14228577142285773,0.07039296070392961,24,14,-0.39756890421821955,0.6428571428571429,17,13,-0.16241435057077652,0.46153846153846156,4,-1.3819164037704468,0.35532925858928166,0.15302978679166387,1.0
delta,2,24,45,19,0.6117235369152493,1.101930644428521,2.4172356338974352,0.5545518868886526,0.4558639749372802,0.7368421052631579,0.6,0.016992149149116727,2.1487697186700085,0.0633936606339366,0.031596840315968405,24,14,1.627477234318143,0.7142857142857143,17,13,-0.026972706501300518,0.46153846153846156,4,0.6159842610359192,0.0,0.09897046824296216,1.0
delta,2,25,45,19,0.829978342851003,0.7991195038745278,3.492682112972266,0.8012762301241166,0.22879823528929136,0.631578947368421,0.6,-0.7870360780703394,2.2499704601733312,0.32986701329867013,0.1635836416358364,24,14,0.002277184100378043,0.5,17,13,1.5916432249240384,0.6923076923076923,4,2.0993719696998596,0.0028496164707995796,0.047061711219780686,1.0
delta,2,26,45,19,-0.565905061033037,-0.6371722379535958,2.570768932946608,0.589774841363587,-0.24785278435089486,0.6842105263157895,0.6222222222222222,-1.7712543089171513,0.4789191809368495,0.3093690630936906,0.15628437156284372,24,14,-0.716779599232333,0.7142857142857143,17,13,-0.00984036922454834,0.6153846153846154,4,-2.6991539150476456,0.015443813522310113,0.05459708650492559,1.0
delta,2,27,45,19,-0.75456569592158,-0.8118900286785343,1.5804898663886864,0.36258924257254654,-0.5136951814399473,0.7894736842105263,0.6888888888888889,-1.4950623456486747,-0.11172247200616127,0.0400959904009599,0.0202979702029797,24,14,-1.5023798747431665,0.7142857142857143,17,13,-0.21769905319580665,0.6923076923076923,4,0.4412810355424881,0.26813859698479436,0.2073373006732382,1.0
delta,2,28,45,19,0.3918235063552856,0.4235605074648271,1.5069186942287462,0.34571085811975644,0.2810772134468801,0.5263157894736842,0.6,-0.22301254084235742,1.1002210394855125,0.23847615238476152,0.11918808119188082,24,14,0.0649048253184273,0.6428571428571429,17,13,-0.3923976100408114,0.6153846153846154,4,2.0665910691022873,0.0,0.053626573618154746,1.0
delta,2,29,45,19,0.2656811934378412,-0.14468987978864134,2.5536859771204625,0.5858557425160534,-0.056659229476520724,0.5263157894736842,0.4666666666666667,-1.3123733241339788,0.9427620586498002,0.8169183081691831,0.40475952404759524,24,14,0.5681364268419288,0.6428571428571429,17,13,-0.9879251290590336,0.6153846153846154,4,0.3741835951805115,0.0,0.010809984571178296,1.0
delta,2,30,45,19,-0.900789409213596,-0.32063583977389765,3.364679700699275,0.7719104627753062,-0.09529460997647429,0.5789473684210527,0.6222222222222222,-1.5982690812398992,1.3490583079556617,0.7225277472252775,0.3635636436356364,24,14,-0.6853198451655251,0.5714285714285714,17,13,-0.4474993944168091,0.6153846153846154,4,-0.33144375681877136,1.0,0.07523258682353234,1.0
delta,2,31,45,19,0.6811701168616613,0.34851921689614906,3.7479787012168857,0.8598452842709067,0.09298857989320819,0.5789473684210527,0.5333333333333333,-1.3074449804268389,1.9538319882038122,0.6925307469253075,0.34956504349565043,24,14,-0.3478805962063018,0.5714285714285714,17,13,1.7975444870117383,0.7692307692307693,4,-0.11652989313006401,0.0,0.018353009189448984,1.0
delta,2,32,45,19,1.4028198824988471,0.9093635950172158,3.451024238862613,0.7917192583637631,0.2635054210215931,0.6842105263157895,0.7111111111111111,-0.6767972930742983,2.343894772832854,0.2702729727027297,0.1366863313668633,24,14,1.1974549463817052,0.7142857142857143,17,13,0.7625826688913199,0.6153846153846154,4,3.098003327846527,0.8385893971012585,0.19503662683448972,1.0
delta,3,1,45,19,-0.44247147507137724,-0.4475890056867349,0.6004127880072475,0.1377441403859527,-0.7454688085046784,0.8421052631578947,0.7333333333333333,-0.705570821702611,-0.17502282641893438,0.0044995500449955,0.0021997800219978004,24,14,-0.4679785668849945,0.7857142857142857,17,13,-0.502767040561407,0.8461538461538461,4,-0.4157443344593048,1.0,0.6866160078332565,1.0
delta,3,2,45,19,-0.25176766001515916,-0.14273531391824545,1.026778021318964,0.2355590332830534,-0.13901282551304767,0.5789473684210527,0.6,-0.5886697606273453,0.31497130729339756,0.543045695430457,0.2646735326467353,24,14,0.07090039489169918,0.5,17,13,-0.549570185251725,0.7692307692307693,4,-0.6657789200544357,0.0,0.027436741877575197,1.0
delta,3,3,45,19,-0.26293620069821677,-0.06211043240731224,1.1999081206247346,0.27527780207037,-0.05176265693991163,0.5263157894736842,0.4444444444444444,-0.5579457168385648,0.49210067444987465,0.8335166483351665,0.42775722427757223,24,14,-0.10629019921734219,0.42857142857142855,17,13,-0.12517865804525521,0.38461538461538464,4,-0.4535904973745346,1.0,0.03950308029624835,1.0
delta,3,4,45,19,-0.09219042195214165,-0.23242034776168963,1.3210687524421443,0.303073957334982,-0.1759335744881063,0.5789473684210527,0.4888888888888889,-0.8187185442499947,0.3378520069153684,0.46525347465253475,0.23247675232476753,24,14,-0.16211512400990438,0.42857142857142855,17,13,0.028675027382679463,0.38461538461538464,4,-0.645271509885788,0.0,0.034723731806863084,1.0
delta,3,5,45,19,0.2522953401837084,0.5840172378771138,2.8913052309782956,0.6633109114086797,0.20199086268021138,0.5263157894736842,0.5555555555555556,-0.6883215313368853,1.8524768686984057,0.38336166383361664,0.19208079192080793,24,14,-0.9348729607604799,0.5,17,13,1.2067809661802573,0.6153846153846154,4,2.8397503942251205,0.0,0.03853773037977717,1.0
delta,3,6,45,19,-0.42143225073814394,-0.46364000531142224,1.4348999865282395,0.3291886334402352,-0.32311660022605876,0.631578947368421,0.5555555555555556,-1.070271505493867,0.17809824731135532,0.1772822717728227,0.0918908109189081,24,14,-0.3648705872751417,0.5714285714285714,17,13,-0.6563786841355838,0.7692307692307693,4,-0.7068756222724915,0.7869695951497151,0.22147978969178173,1.0
delta,3,7,45,19,-0.3751088506645627,-0.026911662858829195,1.7706929807060297,0.4062248296281262,-0.015198378912700433,0.631578947368421,0.6,-0.7544893091054339,0.7645638403008901,0.945005499450055,0.4637536246375362,24,14,-0.7498301214405468,0.7857142857142857,17,13,-0.15824946531882653,0.5384615384615384,4,1.38123419880867,1.0,0.01239867753404509,1.0
delta,3,8,45,19,0.526057494017813,0.4981628647237494,1.5149567905367047,0.347554923883169,0.32882975134047543,0.5789473684210527,0.5555555555555556,-0.17859991141513237,1.1691811204806224,0.17028297170282972,0.08599140085991401,24,14,0.4970071046125321,0.6428571428571429,17,13,0.013583795764507403,0.5384615384615384,4,1.5091543793678284,0.02726778073279337,0.07020969552915564,1.0
delta,3,9,45,19,0.28854930268393625,0.5403332584782651,2.3209096665179505,0.5324531943914963,0.23281098194955793,0.6842105263157895,0.5555555555555556,-0.4380907968863061,1.5713498938763348,0.3401659834016598,0.16998300169983002,24,14,-0.22319011461167118,0.42857142857142855,17,13,0.8098269273073245,0.6153846153846154,4,0.7733803987503052,0.0,0.04901283830517009,1.0
delta,3,10,45,19,-0.23881981174151104,-0.18239456702742657,1.662632366822323,0.3814340245914923,-0.10970228335926419,0.47368421052631576,0.6222222222222222,-0.9232464715969142,0.5215428557050855,0.6436356364363564,0.32016798320167983,24,14,-0.16318289438883465,0.5,17,13,-1.0195584709827716,0.6153846153846154,4,1.7172787860035896,0.8946697100045581,0.0744476182724246,1.0
delta,3,11,45,19,-0.08636712100770738,0.24510818563009568,2.6583687930819564,0.6098716275634966,0.09220247629597385,0.5263157894736842,0.4666666666666667,-0.8471092169875638,1.4615277257535537,0.704029597040296,0.34856514348565143,24,14,-0.43602859548160006,0.6428571428571429,17,13,0.6060467958450317,0.5384615384615384,4,0.8439469337463379,0.0,0.017591261924889745,1.0
delta,3,12,45,19,-0.776352623436186,-0.8163876245942031,3.42866952474303,0.7865907352185524,-0.23810624462425822,0.6842105263157895,0.6222222222222222,-2.2567301045515036,0.6874593859048264,0.3213678632136786,0.1620837916208379,24,14,0.49495739170483183,0.42857142857142855,17,13,-2.020106914715889,0.6153846153846154,4,-2.0874824300408363,0.0,0.05012763044721225,1.0
delta,3,13,45,19,-0.26239615281422934,0.06888921741853683,2.3405709924827205,0.5369638119165724,0.029432654527374015,0.47368421052631576,0.4,-0.9241853944565119,1.1429936159467484,0.9005099490050995,0.45955404459554045,24,14,-0.2797366487128394,0.5714285714285714,17,13,-0.320441878758944,0.6923076923076923,4,1.2250885963439941,0.0,0.005421804781358371,1.0
