layer,sv_rank_1based,gatedness_ratio,total_gain,invariant_gain
7,19,2.3020252503290073,1357.4988424957917,411.110981771163
7,20,3.739974003876962,1809.9708616972473,381.85248700030695
7,21,2.6301293493725826,1289.0994052795477,355.1111492769535
7,22,4.387367779681053,1828.4647566373378,339.3985395861729
7,23,6.1354028780671745,2392.822580502025,335.3451264619065
7,24,5.574877197525063,2099.7743029076237,319.36327323314777
7,25,3.2853966235225416,1354.4596649359535,316.0640155222487
7,26,6.867520957903699,2374.498001144615,301.8101907639842
7,27,4.926534697396456,1763.0037114821232,297.4763165153912
7,28,3.685851114993003,1339.0648553503418,285.7676913945895
7,29,7.166288111236542,2179.3903149535195,266.87649091819037
7,30,6.42536199248904,1971.5930504688936,265.5214725508788
7,31,4.945261634810161,1510.0326489076722,253.98926769951748
7,32,12.620100890359845,3316.758483522968,243.51937700186687
7,33,4.988804240478098,1441.076660234878,240.6284464091584
7,34,2.986427396057877,931.4635740892361,233.65873288206876
7,35,4.194780252122453,1195.6811942258714,230.16973504072857
7,36,5.501305408614673,1446.5514389978023,222.5016897500297
7,37,3.4501242768496723,965.7280675276286,217.01148270209262
7,38,5.759807604030883,1378.622928964837,203.94410754274617
7,39,5.30052034664663,1248.2802409980936,198.12335685298245
7,40,5.383800648288494,1192.99320704774,186.87820512810578
7,41,4.103618280131977,929.5743261235701,182.14025326746187
7,42,6.517257706075113,1365.851685637565,181.69547181198257
7,43,5.1646994780996875,1103.726922053845,179.03985846757743
7,44,3.915412157647807,848.0159671509882,172.5218435308097
7,45,4.944922131412875,1004.854361667115,169.02733786158444
7,46,4.040591317292051,828.1669573147333,164.2995643137316
7,47,10.941595148114827,1923.7782815449973,161.09893675708503
7,48,5.590094461245001,1024.0905153311414,155.39845769338433
7,49,4.1772239193639535,802.9831882847764,155.09918071756982
7,50,4.795875606473595,872.0381007099566,150.45838798472806
7,51,6.251962946737898,1071.1620848516507,147.7065027384752
7,52,3.6806814737540208,677.410006616326,144.72465396647158
7,53,4.94571367134375,858.3281738700182,144.3608322423767
7,54,5.984740825234388,977.2222339613297,139.908159574214
7,55,10.708216669685733,1620.0503386406347,138.36866743637
7,56,4.445992825542189,741.2817257400488,136.11507570544904
7,57,4.780031294847482,780.5881133404288,135.0491153977442
7,58,4.24792792438804,688.178361502445,131.1333485173097
7,59,5.070892485837977,776.9795135165177,127.98439691183566
7,60,4.194066130145712,643.7928166179528,123.94775123894337
7,61,6.402279357991731,905.966391806777,122.39019199252124
7,62,5.052432734413841,724.3192826294187,119.67407394897376
7,63,5.298216693466747,736.1830548414481,116.88753986587159
7,64,4.429132134824522,626.1602656927414,115.3333995458057
8,1,-0.9744427633362699,1697.2632034394264,66410.2784573741
8,2,-0.8580208562480501,1250.0165264181674,8804.226405268006
8,3,1.7562372833083775,6289.537688888792,2281.928964163586
8,4,0.9766512881931144,2971.7177362893444,1503.410214052493
8,5,3.5990582703407,4952.488271653972,1076.8483416686645
8,6,1.9967171717164858,2952.7193080894826,985.3179792735652
8,7,2.1552831512727497,2418.1759904630862,766.3895360664965
8,8,1.1804419342637678,1589.1120842457894,728.8027529071833
8,9,1.7723684902305539,2008.8376923091253,724.5925999331887
8,10,1.7077607487555848,1848.77364277872,682.7684623276607
8,11,1.1500093502969468,1355.7227872114966,630.5659959218998
8,12,3.128855755615173,2491.206523062398,603.3648716533648
8,13,3.4016511908116374,2434.136994041937,553.0054264915047
8,14,2.8428722295282527,2031.9919253739379,528.7690571026873
8,15,4.092863076715287,2413.9539852373864,473.9876075353113
8,16,6.875348295262107,3419.9565208252225,434.2609866388293
8,17,4.1916135179018665,2156.0279481045995,415.2905336020022
8,18,3.4051678074482927,1750.5176486835971,397.37819878814673
8,19,4.053325222769163,1958.1515951604747,387.49763944297905
8,20,3.8240569401006534,1775.405290043756,368.0315784180191
8,21,5.236226764066944,2091.1378923623465,335.32101565183
8,22,4.286580827517272,1745.9820166218765,330.2667780153147
8,23,4.1563556689970635,1639.0527085822646,317.87037469832546
8,24,5.778740558366448,2087.2473602884625,307.9107899641147
8,25,5.192545270918932,1831.221785462773,295.71391170326376
8,26,7.023543162232463,2276.27329175695,283.6992642442176
8,27,4.10218109769983,1377.2773963966783,269.9389476821368
8,28,3.1516833625327876,1082.3368882883397,260.6983225301047
8,29,6.223378503731238,1863.3135917697753,257.95596766902287
8,30,9.025611892214593,2554.6828778973786,254.81565667642025
8,31,5.194782188846299,1510.3193744106572,243.80508117456722
8,32,11.181016509353853,2854.2917009536586,234.3229482335563
8,33,3.675165555168373,1054.1796827572216,225.48499519808007
8,34,6.146427430225379,1566.906704205074,219.25734494663715
8,35,4.902763345869754,1252.8211534236634,212.24316138307012
8,36,4.358812082846708,1112.877229599471,207.67237447303847
8,37,3.5906301428094216,938.0220900569344,204.33405891480677
8,38,6.276525182145544,1409.562556915815,193.71369185593272
8,39,5.72999699519229,1262.5659894290893,187.6027567814939
8,40,6.642916356776998,1355.7630602258114,177.3881849463704
8,41,6.486972381901963,1294.0164729016772,172.83574813626217
8,42,4.565143441284667,946.9562869353957,170.15846885644237
8,43,4.687006620998446,921.6838700898433,162.06836592852136
8,44,6.750559297503528,1217.847700943864,157.13029914320572
8,45,5.134849980863861,931.7653754581908,151.88071075328094
8,46,4.654241332329947,839.8499571791451,148.5345084895933
8,47,5.968452939631394,1024.4548758132623,147.0132445017708
8,48,6.952851340279096,1141.7042461953333,143.5591082172964
8,49,3.5549294787127748,648.6732477066856,142.41126031441678
8,50,7.440042266721118,1184.7733463448153,140.3752859172725
8,51,5.1319744638689215,829.0045118401947,135.1937319251489
8,52,6.078434310701708,946.6085018523293,133.73133948861886
8,53,7.475892498688404,1075.9688082288815,126.94460298964493
8,54,6.071068130994299,881.5486671030162,124.6698024643531
8,55,6.729704502080247,936.7954299329205,121.19420990553323
8,56,4.539964817943196,664.0145187125869,119.85897754475849
8,57,6.113432788732663,836.0538888569351,117.53170567398807
8,58,5.311308468474252,735.9637629157851,116.61032994855333
8,59,5.06750107169226,692.7141493233872,114.16794840879803
8,60,5.180125185405187,696.6607845240702,112.72599884695238
8,61,7.0717752454852745,901.2018429882892,111.6485302898283
8,62,6.207886650916608,777.2769653753261,107.837012847093
8,63,3.779472868580417,501.79504794619874,104.98962160553307
8,64,4.310734898788083,527.9375758285407,99.40951410491733
9,1,-0.9491743165569699,1548.2855255079953,30462.660226564436
9,2,-0.39774479576575344,2166.9121005221314,3597.996472736851
9,3,2.1052391044363943,5880.08977145994,1893.6028993899517
9,4,1.428795912401515,3158.027310983038,1300.243999447563
9,5,3.8461204133348548,4806.120987875133,991.7460933596283
9,6,3.1054700461347537,3305.1535256008524,805.060928093303
9,7,2.192613796445868,2178.0952106994187,682.2294676306875
9,8,3.5389494983669474,3088.5013672187465,680.4440913762705
9,9,3.4970946655813138,2535.6736381746814,563.8470672146486
9,10,3.1761760685492106,2235.157234266743,535.2162355173671
9,11,3.276912912074608,1924.381044714678,449.94627767187745
9,12,10.385629859680558,4790.473696599496,420.7473592272006
9,13,9.754802905490873,4424.8971476650495,411.4345178195288
9,14,5.244359924935643,2425.1504050720664,388.3745386597141
9,15,5.459318460221525,2324.1590633116757,359.8149058023022
9,16,3.349727865332116,1500.1726495054238,344.8888518893247
9,17,4.860759641101893,1957.6638360342436,334.02902625552315
9,18,6.279262031254172,2284.726473364879,313.86787061039945
9,19,5.787631243209955,1996.6194116231568,294.1555514849723
9,20,11.285413650743637,3565.6153940379077,290.2316108682723
9,21,4.929561478430424,1622.9372151521845,273.7027385677357
9,22,7.440862081451375,2173.9238449944964,257.54760876523466
9,23,5.385432284910431,1611.1120225269276,252.31056420940428
9,24,6.65478233248494,1869.1121743983701,244.175744418785
9,25,5.1369596072787695,1466.1627502715617,238.90702303669974
9,26,8.217663429429745,2078.0498155006217,225.4421450088832
9,27,3.781388317814091,1005.0169595459188,210.19354479148453
9,28,6.926032512936543,1648.816289482985,208.0254259356123
9,29,4.5994150983422415,1137.9657116587841,203.22938944028581
9,30,5.737371242105177,1336.9749116393502,198.44162709692802
9,31,5.882566209793853,1310.8565166735104,190.46042954267784
9,32,4.722805083896642,1050.7567378177744,183.60868881845897
9,33,7.143829010773268,1448.279439891991,177.83765326802566
9,34,9.196171801894147,1772.0896846284868,173.79951211681458
9,35,8.300673968349878,1589.1637567583177,170.86544073756022
9,36,6.508781089634095,1243.2392398493034,165.57137903055354
9,37,4.725762483372795,921.6548646778244,160.966311011699
9,38,7.512230582809079,1299.8018643425298,152.69815023189926
9,39,5.899397353939205,991.6356219646933,143.72786072372475
9,40,7.8469001958659215,1256.271518170112,142.00132140714464
9,41,6.1386781671714274,990.916057356311,138.80945941971447
9,42,5.370682737795687,874.0963858124263,137.2060769290266
9,43,4.891483363705715,777.3110751331611,131.93809218267393
9,44,6.682102212373333,985.4719437285729,128.28154540059623
9,45,7.30842678911747,1032.2930405579816,124.24651101338863
9,46,11.822105563563223,1551.446310301726,120.99778017039785
9,47,5.396106456654434,751.1985888683045,117.44622982106898
9,48,7.312369066827624,965.3242097366715,116.13105746096414
9,49,6.693812699846986,861.3354670188545,111.95170725120795
9,50,5.240883211015007,680.6007097170697,109.05519086078988
9,51,5.2791821742949185,673.119847581937,107.19864926637194
9,52,5.741008705273683,706.3509478143807,104.78416194030231
9,53,4.940388423282032,587.0085306819029,98.81652323965817
9,54,5.81429503242649,667.8508518084519,98.00732851020588
9,55,6.415565850557247,720.6748574708597,97.18406821465621
9,56,6.977573242977649,757.3757243796034,94.93810978749931
9,57,5.337856845493724,566.4288405949402,89.37229956491242
9,58,7.649431566848804,761.2696795044588,88.01383924722262
9,59,5.578191618377174,561.5574193991293,85.36653414447876
9,60,5.511125591124594,523.1362777518927,80.344983433429
9,61,3.9428124867088012,393.448979058027,79.60022358039848
9,62,5.081009103657401,481.4649379762785,79.17517138507625
9,63,8.55710465331159,715.136534132714,74.82773916103164
9,64,5.263697243531447,466.05693396612673,74.40604420136023
10,1,-0.9136696227500521,1816.7298259578781,21043.923168526635
10,2,0.0440663238364281,3272.43883494227,3134.3208378923437
10,3,1.9227072733511912,5066.100107323608,1733.358709411477
10,4,1.491584653628277,3170.34722882611,1272.4220404109058
10,5,3.761992539130632,4602.361799165436,966.4781625224106
10,6,3.1818228619227846,3289.9491184155895,786.7260826306824
10,7,2.3961403940507453,2306.1256498419275,679.0430848739999
10,8,3.814122337069457,3167.26919153971,657.912069901355
10,9,3.5658244807749453,2537.1296669285866,555.6783178178202
10,10,3.629934602584555,2394.9453752689824,517.2741260604577
10,11,3.4691993542595143,1988.7721985505739,444.9951861411688
10,12,9.425478851585925,4291.042829385592,411.5919173087552
10,13,10.188259777715109,4494.714774100117,401.7349313834933
10,14,5.262060599461872,2405.863307172499,384.1967462562278
10,15,6.436880348672141,2606.32652237915,350.4596551489019
10,16,4.118548595175397,1748.0467196397733,341.512185951948
10,17,4.522955240685867,1822.1229900834746,329.91811642081245
10,18,6.287386632919715,2261.8661617713014,310.3809741003385
10,19,5.290254305851047,1835.3103726771444,291.77045687483775
10,20,13.056265665025764,4040.4855871383547,287.4508552575376
10,21,4.3288460007407465,1431.005922211908,268.53955284368794
10,22,8.042271733353198,2314.541761402661,255.96905619031432
10,23,5.45981389043579,1570.872823152712,243.17617346193484
10,24,6.414450196600928,1778.1511511198426,239.82238790070016
10,25,6.197380427890922,1635.083562164892,227.17759309049603
10,26,10.962100967595143,2604.959842079407,217.76775243213092
10,27,4.616175790565737,1152.111196229217,205.14158373824117
10,28,4.854157226870243,1181.8820048074922,201.88764308937334
10,29,4.528685978394319,1076.3775147955737,194.6895734360681
10,30,4.640538371058005,1077.24259426821,190.98222960339803
10,31,6.532512775039729,1400.6388730529845,185.94576801708527
10,32,4.837213582563688,1053.1514734621276,180.4202396513017
10,33,6.418012280473225,1293.1778844849405,174.32943429994043
10,34,9.677470338610421,1795.519392159066,168.1596235080604
10,35,8.190544695725768,1518.2626618783688,165.19833286752626
10,36,6.812720241457131,1272.6326856786363,162.8923916826738
10,37,4.320087653523279,839.1855763751081,157.73905075029583
10,38,8.176410693406785,1359.6465941742792,148.1675831217197
10,39,6.555964360305445,1062.2756076836747,140.58769430732568
10,40,8.633893680524956,1329.6680652854222,138.0197985756592
10,41,6.9653032194312035,1072.451164954846,134.64034392797618
10,42,5.882502259213351,898.7243890883724,130.58105253584205
10,43,5.570306125468472,840.497986498318,127.92371777629967
10,44,6.704004482988639,950.3313036163329,123.35549722418084
10,45,5.875901326531845,830.4589255837406,120.77819127207783
10,46,15.895588196252028,1984.1766011400455,117.43755695822253
10,47,7.340734153653335,944.3293220073963,113.21896905127414
10,48,3.8584504799665607,536.4864471493511,110.4233642725178
10,49,6.48352825867394,810.8342296657042,108.34919060082026
10,50,5.815695725677143,723.2266101016753,106.11192741146972
10,51,5.3830493862001845,656.2791245322699,102.81592461921649
10,52,4.416917471452656,546.6539684064861,100.91605997088793
10,53,6.405523247354133,706.4156777760796,95.3903801501799
10,54,5.236252936886133,592.7078337748835,95.04230180740278
10,55,6.661783512471617,717.7073113707978,93.67366099584511
10,56,5.612444108576366,589.713054887059,89.1823121986274
10,57,8.219527433321447,795.3353861250047,86.26639400740459
10,58,6.721838119600259,636.7677944649084,82.46324056556188
10,59,6.6845030449683716,601.5753820665611,78.2842271707269
10,60,4.7311132588726235,441.99778427030793,77.1225003424988
10,61,5.754043369618077,508.60541007679655,75.30384130558424
10,62,5.114391513447334,453.5917821165981,74.18428818616573
10,63,7.824585232397105,637.292969131704,72.21789493199685
10,64,5.174965119467932,437.553695233087,70.85929827419066
11,1,-0.8639571845792309,2396.7084115612047,17617.30969878156
11,2,0.24837414068822414,3715.4856960688935,2976.259740546064
11,3,1.8151386348749776,4700.258124715883,1669.6364670951634
11,4,1.5040485449900969,3154.055555320361,1259.5824316703317
11,5,3.695282920455258,4464.907071389644,950.9346182181617
11,6,3.1463248772096764,3207.106708740012,773.4817708973135
11,7,2.338122415190086,2263.8585045934146,678.183188936282
11,8,3.9390471444549746,3177.7939100064164,643.4022225470145
11,9,3.5966157952280278,2537.736662985901,552.0880526104299
11,10,3.5975677153775982,2350.887644847157,511.33290260933046
11,11,3.7447134653494474,2095.9553824248046,441.7454073320836
11,12,8.984707648235227,4040.558258201191,404.67466855830185
11,13,10.183798475299755,4444.711451494614,397.4241364694514
11,14,5.1145124614003095,2328.105080651821,380.75072957141316
11,15,6.627874749416761,2656.76956264891,348.2974812679559
11,16,5.132950049689297,2073.6077073302126,338.10934224637026
11,17,4.1016441893464055,1671.4391714750623,327.6275470102797
11,18,6.333216572605891,2263.1781255500973,308.6201127625676
11,19,5.5777364435429835,1904.0500945861866,289.46889419009517
11,20,13.079977746283248,3994.256175615383,283.6834153853497
11,21,4.544921507021864,1475.9145258071892,266.1741061506698
11,22,8.059591645423863,2303.518569153046,254.26295790234764
11,23,5.7890541096601185,1637.0432046708406,241.12979190160132
11,24,7.011813506034638,1887.0902981048237,235.5384703704546
11,25,6.200309575227585,1580.1311415882806,219.45322282038308
11,26,11.503313874061336,2664.639559399404,213.11466593882653
11,27,4.6326334993440454,1146.3154605541445,203.51323420697383
11,28,4.960694711312163,1191.1599800516183,199.8357637392475
11,29,4.856414789212719,1102.6317709983164,188.2776085172856
11,30,6.2068875891869855,1322.8574843142724,183.55461604523524
11,31,4.842448100782882,1058.7832110325878,181.22252740092722
11,32,5.051766605905449,1078.258961485689,178.1725951614478
11,33,7.002709568553049,1369.04017050626,171.0720798722835
11,34,8.748812977567587,1621.3568487211005,166.31325808095625
11,35,8.46991966951955,1528.0581503689282,161.35914597959558
11,36,6.560464028323133,1211.832470323262,160.28546208057605
11,37,4.091309036225813,783.3671876551634,153.86360994421142
11,38,8.988555302158828,1461.5321524401038,146.32067483513808
11,39,7.073998962714102,1127.7607573141124,139.67809043846145
11,40,8.548511716192339,1304.3250901268846,136.59983135537772
11,41,6.462260590608977,986.4022138289104,132.18544191156678
11,42,6.212694412762696,920.4316317547988,127.61273098249421
11,43,8.30890845735258,1159.8368221861517,124.5942880950812
11,44,5.919949242961195,836.2065577441188,120.83998428089643
11,45,5.367061878783221,754.37415866541,118.48073303311877
11,46,16.21895349766277,1967.2110736552597,114.24684281318461
11,47,6.613813193166237,847.1663525863448,111.26702627098588
11,48,5.753492187950542,719.7177212307473,106.56971255772638
11,49,7.2157432373220844,866.6310042343537,105.4841880035272
11,50,5.785735737362898,697.8138047354681,102.83539349950698
11,51,5.819411805774732,683.3056336207784,100.20008368492853
11,52,5.243331984238695,605.6702746224028,97.01074300573065
11,53,6.957883860473874,744.7505775820904,93.58651001192808
11,54,5.39181784462832,586.9292163474973,91.8250849155232
11,55,5.508647051867851,577.9111502395825,88.79128728814527
11,56,6.421030165645621,638.3516951485084,86.01928315878035
11,57,7.563477042800656,720.77109158864,84.16804155441143
11,58,7.296034792615108,642.3742712649365,77.43148230727385
11,59,6.297850307442474,545.7168718746185,74.77775630971486
11,60,6.032236429053276,518.3892211528115,73.71612521602549
11,61,10.459991970120118,827.7827518124808,72.23240242844605
11,62,6.195742008272988,510.67133385915145,70.96854407399306
11,63,5.199102224514776,435.7635065388274,70.29461537439829
11,64,4.578563456104742,377.99342303595216,67.7582008361426
12,1,-0.8306651163581363,2504.5163032768132,14790.31519916578
12,2,0.48721399174896596,4347.528755749058,2923.270477463003
12,3,1.822543252199075,4412.362446615618,1563.2576907998387
12,4,1.5177616665773248,3127.8238897661795,1242.3034043638713
12,5,3.626372691103517,4323.140137525144,934.4556580664006
12,6,3.0954118714049605,3111.130032957883,759.6623076376625
12,7,2.4153328737476896,2317.794268814278,678.6437382518359
12,8,4.059308643529249,3203.6307046720963,633.2151150275117
12,9,3.624464774174621,2550.65435807738,551.5566627994517
12,10,3.831586132450793,2443.9464086438193,505.82693584393036
12,11,3.815229221388286,2128.565199326928,442.0485716178686
12,12,7.6748885885127525,3482.3547006395456,401.42932846999116
12,13,10.585543270208474,4559.439251581209,393.54557185981776
12,14,5.253525226245738,2382.8872868530602,381.0470415714246
12,15,6.909398813134057,2739.999088072527,346.4231799163828
12,16,5.462691697686902,2181.0306075522844,337.4802187041086
12,17,3.7975003375271124,1566.3056731240438,326.48370253816483
12,18,6.591207739577963,2343.4289909799586,308.7030511313756
12,19,5.981650769504917,2017.5369319888734,288.97706267426247
12,20,12.35503742687222,3776.804889682213,282.80002286501326
12,21,4.61558957472601,1494.3663710876795,266.1103257640665
12,22,8.265267632628893,2351.920014505392,253.8426419785843
12,23,5.743816822837617,1621.6887241367795,240.47045860513254
12,24,7.588180154302836,2011.51994293561,234.21957932823508
12,25,6.320492854116274,1594.6031681124964,217.82729658916494
12,26,10.859558875299077,2505.901034031199,211.29799686311438
12,27,4.741985231150058,1169.158068960805,203.61565240855884
12,28,4.910215413573604,1177.7007507052294,199.26528363087297
12,29,5.232680688984717,1174.8808919279252,188.50330227960117
12,30,6.986158514861148,1454.1671915341044,182.0859414232824
12,31,4.64640104401847,1009.4744891151424,178.78193228670168
12,32,4.649419491822551,982.5355697247062,173.91797000505375
12,33,6.644742781584358,1309.7967400349082,171.33300327513263
12,34,8.895798600026035,1644.4734084639135,166.1789487570648
12,35,6.011039075313622,1125.2953680045284,160.50336560906084
12,36,9.45699613439456,1654.7414310383951,158.24252106163217
12,37,3.9113381448926026,752.0678359984481,153.12890577092577
12,38,8.738762207899446,1416.691699750704,145.46937993840174
12,39,7.206656509345991,1143.788607798562,139.3732766195285
12,40,8.320308521939014,1274.3284314912908,136.72599233081203
12,41,6.600325040676992,1001.8392816058844,131.81532056116356
12,42,6.263565587430582,926.1943395059387,127.51235303892452
12,43,8.770650708326182,1213.4653527906692,124.19493737060952
12,44,6.286187369884039,878.7463619311225,120.60441453416348
12,45,5.260819231492441,738.2329761189393,117.91315941617984
12,46,16.691860379752242,2003.1724214846463,113.22565171138939
12,47,5.713488042764752,739.8940260706861,110.21007579927604
12,48,5.393535783304275,678.834154840437,106.17507711665829
12,49,8.42728220954505,979.7650450712609,103.928685202542
12,50,6.135015444062906,726.1130563760059,101.76755216139051
12,51,6.157932823643245,709.2195883718175,99.08162116710633
12,52,5.32441629147939,602.4493449071681,95.25769923126913
12,53,6.685777384661893,715.9189016591426,93.14853473221225
12,54,5.313593618135294,573.5618891544817,90.8455507030237
12,55,5.38504085291686,558.4657822366169,87.46471559090773
12,56,6.832376783081748,671.9262872464645,85.78829975314414
12,57,8.027077043665829,758.162968284816,83.98764789725517
12,58,6.6006700534443885,579.9073735412226,76.2968750733352
12,59,6.274059213466676,539.4629459230297,74.16257279351073
12,60,8.58287388904859,698.489093122056,72.88931287307383
12,61,7.488931734109343,606.3336218036094,71.42637504872822
12,62,5.942265475351972,486.60407403631,70.09297984411873
12,63,6.332209450804805,508.5906676733591,69.36390334807018
12,64,4.49415963370168,371.431017466641,67.60470066945076
13,1,-0.673951733921725,3231.6543787950286,9911.582777806589
13,2,1.1868715605354114,5489.627347927271,2510.2650960367837
13,3,1.6156499955787524,3445.2203990318867,1317.1565021525857
13,4,1.6435807041830457,3133.320547508359,1185.2562482962262
13,5,3.293823072683247,3762.420251293752,876.2401681684988
13,6,3.141211118446449,3044.4644318954847,735.1628170643409
13,7,2.3675720904543263,2283.284375849513,678.0209345249389
13,8,4.1563162686463295,3206.5764548621405,621.8735018951877
13,9,3.6311874305550838,2537.7886975042534,547.9779722929444
13,10,3.701985388067204,2338.332980331667,497.3075812327628
13,11,3.822910102825051,2146.365463683325,445.03534544960706
13,12,6.427854136661057,2958.863734421381,398.3470434372556
13,13,10.685813785533963,4597.729763037582,393.4454071764731
13,14,5.761246469819943,2565.9675931437837,379.51102723411987
13,15,6.791193123848804,2692.08876754868,345.52971858799845
13,16,7.236540580811925,2764.8912491738315,335.68598637334634
13,17,4.127771619545982,1662.4995856937808,324.21482644752876
13,18,6.8479234609897786,2431.7827528712105,309.86320967065404
13,19,5.867448873175027,1983.7254962736263,288.8591575865387
13,20,10.943899492984242,3334.0330512880637,279.1410839690293
13,21,5.011476648213574,1591.6777344178988,264.7731709796889
13,22,8.249403439674603,2339.2204943782667,252.90501270004012
13,23,5.779922750847839,1626.4050701115636,239.88548688230122
13,24,7.886623562929827,2075.8594279879926,233.59371681361836
13,25,6.498626356209171,1628.1855541812672,217.13117534294082
13,26,9.714297514725192,2248.5171383322577,209.86136844179714
13,27,5.562430244562602,1321.5498637424982,201.38116741698636
13,28,5.491440725998736,1277.6050584123539,196.8137910118212
13,29,5.572330571508927,1220.9453903372073,185.77053863206703
13,30,7.100652917661639,1468.3481351994985,181.2629364724767
13,31,4.9270095831652005,1051.2556759362403,177.3669607220417
13,32,6.382573890571211,1257.761152237791,170.36892158219456
13,33,6.045178828158293,1185.6533399841974,168.29286649834944
13,34,8.245261818565664,1537.8309449773708,166.33719792436906
13,35,5.847262170701875,1092.4651982557277,159.5477390847104
13,36,9.271237382371272,1609.9565475076258,156.74416699499335
13,37,4.066827987081837,767.4016277842572,151.45602529644177
13,38,8.606343472922141,1385.9286309043746,144.2722337391897
13,39,7.421469564774459,1169.7105805832346,138.89625457725458
13,40,8.61950899268496,1311.6006813537422,136.34798640461693
13,41,6.523138834891171,987.7137981443689,131.29011969890848
13,42,6.515176806535541,956.3833955725397,127.26026548578774
13,43,9.5165618150957,1301.9141980388918,123.79656212073785
13,44,7.324860538160889,994.3971389236232,119.44910480667167
13,45,5.125744337401595,718.0466173056669,117.21785594635611
13,46,15.04454793496172,1800.7972566100127,112.23733220216816
13,47,5.5357256565700075,719.2706778337184,110.05215268034563
13,48,5.09492294814015,642.2664884595898,105.37729417163334
13,49,8.662305229430793,985.6057022603089,102.00523362252778
13,50,7.0288412069147155,809.2240065891123,100.7896389695776
13,51,6.30437963531074,718.4176210874408,98.35436504621265
13,52,6.845816648198862,734.9325298003741,93.67189710825562
13,53,6.077108356664464,654.9425386098276,92.5438054079052
13,54,5.804885518284329,599.3833181215789,88.08132282477888
13,55,6.104107864374965,611.3573973646616,86.05688554230103
13,56,5.020566802698114,501.4041796439723,83.28188957545774
13,57,9.63986283671026,876.8582459910692,82.41255168868847
13,58,7.237731500519042,616.695926701243,74.86234853155068
13,59,8.741158453646607,708.9480738838733,72.7786204543654
13,60,7.427053536267574,608.5171395567803,72.20995297323829
13,61,5.0447349158950265,423.95409788284917,70.1360942674417
13,62,6.274770542457494,503.27422550681763,69.18076969845069
13,63,6.0295905894727255,482.88502129049476,68.69319274633278
13,64,4.724918865825973,369.1718947898334,64.48508763915004
14,1,-0.5922640459163437,3296.541596902411,8084.991190710068
14,2,1.4458554796919516,5881.766043352247,2404.7888733368018
14,3,1.6183104698134094,3331.7830934191497,1272.493515123911
14,4,2.1266903642283395,3454.968074340239,1104.9920752845026
14,5,2.7812845997195215,3118.4719916641156,824.7123191666838
14,6,3.437870250538957,3187.8321994703188,718.3247863281953
14,7,2.1253624720434505,2100.9989604993943,672.2416933372972
14,8,4.080460518876421,3088.068375786471,607.8323735244893
14,9,3.514035306117659,2491.116395344273,551.8601930225301
14,10,5.35779204352425,3047.6498077388246,479.3566362150473
14,11,3.771299103859797,2132.2503763342525,446.89094729135815
14,12,7.913133960373064,3582.2164773797044,401.90313455467816
14,13,7.790503678643229,3438.335699285729,391.1420579503784
14,14,5.899528434726325,2601.2677620875124,377.02109451352305
14,15,6.734675421120333,2651.072921946714,342.7516705752852
14,16,7.053249183048394,2710.4493000779353,336.56592990848407
14,17,4.690619721818743,1829.3519527289038,321.46796696234605
14,18,7.38104608288833,2596.5838355462206,309.81619834403483
14,19,6.350719052843221,2129.186128193035,289.65685028725477
14,20,11.10023513550805,3362.7293719622103,277.90611788152574
14,21,5.706118964171903,1777.5279237082857,265.06060110249484
14,22,7.907497049592295,2259.9008888406524,253.70773363817653
14,23,5.364360685305758,1538.8672585895881,241.79447625310374
14,24,7.750744853396684,2041.1156976227587,233.25050973579877
14,25,7.612181537292229,1867.3652618561,216.82836732716868
14,26,7.943327183652908,1875.81286807662,209.74440826736355
14,27,5.92548511862726,1392.080191501639,201.0083290421884
14,28,5.1956674565459675,1218.695576268445,196.70125693733613
14,29,5.416100387812021,1187.217744498146,185.03727696553068
14,30,7.641921529229715,1555.0408929424398,179.94156596804476
14,31,5.272009544043173,1115.4370289627686,177.84364343356845
14,32,7.365917128073126,1433.5804089394949,171.3596234570308
14,33,7.091127328541895,1352.2198670834603,167.12379031700277
14,34,7.129792824185399,1321.3966913129125,162.53756029082538
14,35,5.139479806495572,979.7296552961411,159.57861026915657
14,36,6.3215617459000075,1107.2957519015595,151.23764441673524
14,37,7.047214772311235,1211.8042475678321,150.58679081581545
14,38,8.562990466225617,1393.6089348452385,145.72940752866418
14,39,7.238647145289266,1147.997603659262,139.3429750557662
14,40,9.746305403826986,1467.3606460684703,136.5455931995211
14,41,6.0672456160518955,923.6715833900143,130.69753530174447
14,42,6.7522748258029806,990.0009354778592,127.7045715900828
14,43,9.996316533194555,1358.304993345891,123.52363532329161
14,44,7.397723725411126,1004.4447501743531,119.60916827198969
14,45,5.660553440207681,770.7747449448306,115.72232726065874
14,46,10.618393141230003,1297.6904791463064,111.69276709539564
14,47,8.871692761489795,1073.9917599133887,108.7950958221854
14,48,5.108585296688648,645.1994561947639,105.62174789381226
14,49,7.858008441041084,903.1807645344853,101.96205733446183
14,50,7.134592933188737,812.5674118380915,99.89035942080785
14,51,6.234714518625835,709.7519211798706,98.10365279134919
14,52,7.369845709258222,783.8749572372797,93.6546484208485
14,53,5.9774437383619246,642.2167348403751,92.04183636902258
14,54,7.6051760066692164,747.7367794353447,86.89383910983133
14,55,5.795788847337203,583.4153108186138,85.84953475227861
14,56,6.822560644335212,642.4169663066026,82.12361597627661
14,57,6.5710923940744355,614.1981366742045,81.12411059134499
