layer,sv_index_zero_based,sv_rank,sv_label,singular_value,gap_to_higher_rank,gap_to_lower_rank,local_gap,relative_local_gap
3,62,62,SV62,16.944719314575195,0.1863880157470703,0.14775657653808594,0.14775657653808594,0.008719918801546121
3,63,63,SV63,16.79696273803711,0.14775657653808594,,0.14775657653808594,0.008796624654258936
4,0,0,SV00,660.443603515625,,492.0333251953125,492.0333251953125,0.7450043010124661
4,1,1,SV01,168.4102783203125,492.0333251953125,68.78688049316406,68.78688049316406,0.40844823237173794
4,2,2,SV02,99.62339782714844,68.78688049316406,37.964229583740234,37.964229583740234,0.3810774417633302
4,3,3,SV03,61.6591682434082,37.964229583740234,2.6002464294433594,2.6002464294433594,0.04217128617724006
4,4,4,SV04,59.058921813964844,2.6002464294433594,4.391628265380859,2.6002464294433594,0.04402800372201369
4,5,5,SV05,54.667293548583984,4.391628265380859,5.116020202636719,4.391628265380859,0.08033374217580254
4,6,6,SV06,49.551273345947266,5.116020202636719,3.377452850341797,3.377452850341797,0.06816076807475291
4,7,7,SV07,46.17382049560547,3.377452850341797,2.217620849609375,2.217620849609375,0.04802766645269117
4,8,8,SV08,43.956199645996094,2.217620849609375,2.5285720825195312,2.217620849609375,0.05045069563495294
4,9,9,SV09,41.42762756347656,2.5285720825195312,0.45555877685546875,0.45555877685546875,0.010996496870535223
4,10,10,SV10,40.972068786621094,0.45555877685546875,4.023372650146484,0.45555877685546875,0.011118764327668649
4,11,11,SV11,36.94869613647461,4.023372650146484,2.6267967224121094,2.6267967224121094,0.07109308303355844
4,12,12,SV12,34.3218994140625,2.6267967224121094,1.1709556579589844,1.1709556579589844,0.03411686643074351
4,13,13,SV13,33.150943756103516,1.1709556579589844,1.0705986022949219,1.0705986022949219,0.032294664374307926
4,14,14,SV14,32.080345153808594,1.0705986022949219,0.4660148620605469,0.4660148620605469,0.014526491527015923
4,15,15,SV15,31.614330291748047,0.4660148620605469,0.7445449829101562,0.4660148620605469,0.014740621033562927
4,16,16,SV16,30.86978530883789,0.7445449829101562,1.80242919921875,0.7445449829101562,0.02411889086565808
4,17,17,SV17,29.06735610961914,1.80242919921875,0.24670028686523438,0.24670028686523438,0.008487193879445914
4,18,18,SV18,28.820655822753906,0.24670028686523438,0.93975830078125,0.24670028686523438,0.008559842925935937
4,19,19,SV19,27.880897521972656,0.93975830078125,0.6307849884033203,0.6307849884033203,0.022624271256196288
4,20,20,SV20,27.250112533569336,0.6307849884033203,0.5017166137695312,0.5017166137695312,0.018411542820289933
4,21,21,SV21,26.748395919799805,0.5017166137695312,1.3533973693847656,0.5017166137695312,0.018756886030617953
4,22,22,SV22,25.39499855041504,1.3533973693847656,0.5137424468994141,0.5137424468994141,0.020230064037196717
4,23,23,SV23,24.881256103515625,0.5137424468994141,0.19417190551757812,0.19417190551757812,0.0078039430449069
4,24,24,SV24,24.687084197998047,0.19417190551757812,0.6118659973144531,0.19417190551757812,0.007865323582171933
4,25,25,SV25,24.075218200683594,0.6118659973144531,0.3854484558105469,0.3854484558105469,0.016010174969031118
4,26,26,SV26,23.689769744873047,0.3854484558105469,0.9111671447753906,0.3854484558105469,0.01627067126281233
4,27,27,SV27,22.778602600097656,0.9111671447753906,0.06624794006347656,0.06624794006347656,0.002908340833128743
4,28,28,SV28,22.71235466003418,0.06624794006347656,0.7633457183837891,0.06624794006347656,0.002916823951329442
4,29,29,SV29,21.94900894165039,0.7633457183837891,0.3343467712402344,0.3343467712402344,0.015232886921184796
4,30,30,SV30,21.614662170410156,0.3343467712402344,0.10418319702148438,0.10418319702148438,0.004820024305728365
4,31,31,SV31,21.510478973388672,0.10418319702148438,0.8255481719970703,0.10418319702148438,0.004843369464267758
4,32,32,SV32,20.6849308013916,0.8255481719970703,0.1269207000732422,0.1269207000732422,0.006135901603533692
4,33,33,SV33,20.55801010131836,0.1269207000732422,0.4430885314941406,0.1269207000732422,0.0061737833305716165
4,34,34,SV34,20.11492156982422,0.4430885314941406,0.06281089782714844,0.06281089782714844,0.0031226021741678277
4,35,35,SV35,20.05211067199707,0.06281089782714844,0.424560546875,0.06281089782714844,0.0031323833612620314
4,36,36,SV36,19.62755012512207,0.424560546875,0.2297344207763672,0.2297344207763672,0.01170469158462732
4,37,37,SV37,19.397815704345703,0.2297344207763672,0.06714057922363281,0.06714057922363281,0.003461244309512193
4,38,38,SV38,19.33067512512207,0.06714057922363281,0.32819175720214844,0.06714057922363281,0.00347326613214751
4,39,39,SV39,19.002483367919922,0.32819175720214844,0.08120918273925781,0.08120918273925781,0.00427360893662749
4,40,40,SV40,18.921274185180664,0.08120918273925781,0.5299701690673828,0.08120918273925781,0.004291951057020339
4,41,41,SV41,18.39130401611328,0.5299701690673828,0.10441970825195312,0.10441970825195312,0.00567766745416569
4,42,42,SV42,18.286884307861328,0.10441970825195312,0.05947685241699219,0.05947685241699219,0.0032524322577697803
4,43,43,SV43,18.227407455444336,0.05947685241699219,0.27890586853027344,0.05947685241699219,0.0032630450908819222
4,44,44,SV44,17.948501586914062,0.27890586853027344,0.2535552978515625,0.2535552978515625,0.014126822599855645
4,45,45,SV45,17.6949462890625,0.2535552978515625,0.22599029541015625,0.22599029541015625,0.012771459812220175
4,46,46,SV46,17.468955993652344,0.22599029541015625,0.07513999938964844,0.07513999938964844,0.004301344591912184
4,47,47,SV47,17.393815994262695,0.07513999938964844,0.08976936340332031,0.07513999938964844,0.004319926082605057
4,48,48,SV48,17.304046630859375,0.08976936340332031,0.3734893798828125,0.08976936340332031,0.005187767076588263
4,49,49,SV49,16.930557250976562,0.3734893798828125,0.107818603515625,0.107818603515625,0.006368284393557452
4,50,50,SV50,16.822738647460938,0.107818603515625,0.00836181640625,0.00836181640625,0.0004970544084100155
4,51,51,SV51,16.814376831054688,0.00836181640625,0.3999481201171875,0.00836181640625,0.0004973015943598013
4,52,52,SV52,16.4144287109375,0.3999481201171875,0.052158355712890625,0.052158355712890625,0.0031775918998713437
4,53,53,SV53,16.36227035522461,0.052158355712890625,0.08122825622558594,0.052158355712890625,0.0031877211768619887
4,54,54,SV54,16.281042098999023,0.08122825622558594,0.2344799041748047,0.08122825622558594,0.00498913126885041
4,55,55,SV55,16.04656219482422,0.2344799041748047,0.19487285614013672,0.19487285614013672,0.012144212185398347
4,56,56,SV56,15.851689338684082,0.19487285614013672,0.09421730041503906,0.09421730041503906,0.005943675680365084
4,57,57,SV57,15.757472038269043,0.09421730041503906,0.17002582550048828,0.09421730041503906,0.005979214190335877
4,58,58,SV58,15.587446212768555,0.17002582550048828,0.16206645965576172,0.16206645965576172,0.01039724259147749
4,59,59,SV59,15.425379753112793,0.16206645965576172,0.2795562744140625,0.16206645965576172,0.01050648102346117
4,60,60,SV60,15.14582347869873,0.2795562744140625,0.08742713928222656,0.08742713928222656,0.005772359581846781
4,61,61,SV61,15.058396339416504,0.08742713928222656,0.2174081802368164,0.08742713928222656,0.005805873169467544
4,62,62,SV62,14.840988159179688,0.2174081802368164,0.10181808471679688,0.10181808471679688,0.006860600091094252
4,63,63,SV63,14.73917007446289,0.10181808471679688,,0.10181808471679688,0.006907993068972523
5,0,0,SV00,473.8245849609375,,337.8158721923828,337.8158721923828,0.7129555597462987
5,1,1,SV01,136.0087127685547,337.8158721923828,66.40779876708984,66.40779876708984,0.488261357785921
5,2,2,SV02,69.60091400146484,66.40779876708984,23.071434020996094,23.071434020996094,0.3314817679048083
5,3,3,SV03,46.52947998046875,23.071434020996094,1.135406494140625,1.135406494140625,0.024401873707104057
5,4,4,SV04,45.394073486328125,1.135406494140625,3.0521469116210938,1.135406494140625,0.025012218709179933
5,5,5,SV05,42.34192657470703,3.0521469116210938,4.0091094970703125,3.0521469116210938,0.07208332635115132
5,6,6,SV06,38.33281707763672,4.0091094970703125,2.6173133850097656,2.6173133850097656,0.06827866002409462
5,7,7,SV07,35.71550369262695,2.6173133850097656,2.4812164306640625,2.4812164306640625,0.06947169083818018
5,8,8,SV08,33.23428726196289,2.4812164306640625,0.3242530822753906,0.3242530822753906,0.009756583004760353
5,9,9,SV09,32.9100341796875,0.3242530822753906,2.3766002655029297,0.3242530822753906,0.009852711805310851
5,10,10,SV10,30.53343391418457,2.3766002655029297,0.9821891784667969,0.9821891784667969,0.03216766188916971
5,11,11,SV11,29.551244735717773,0.9821891784667969,0.4268054962158203,0.4268054962158203,0.014442894031463666
5,12,12,SV12,29.124439239501953,0.4268054962158203,1.7180252075195312,0.4268054962158203,0.014654548116996432
5,13,13,SV13,27.406414031982422,1.7180252075195312,0.9909267425537109,0.9909267425537109,0.03615674569454182
5,14,14,SV14,26.41548728942871,0.9909267425537109,0.6462364196777344,0.6462364196777344,0.024464300529347175
5,15,15,SV15,25.769250869750977,0.6462364196777344,0.8652515411376953,0.6462364196777344,0.02507781165017543
5,16,16,SV16,24.90399932861328,0.8652515411376953,0.6465034484863281,0.6465034484863281,0.025959824362167098
5,17,17,SV17,24.257495880126953,0.6465034484863281,0.8310871124267578,0.6465034484863281,0.02665169775483621
5,18,18,SV18,23.426408767700195,0.8310871124267578,0.6684246063232422,0.6684246063232422,0.028532952402198795
5,19,19,SV19,22.757984161376953,0.6684246063232422,0.8468780517578125,0.6684246063232422,0.02937099356355294
5,20,20,SV20,21.91110610961914,0.8468780517578125,0.8632526397705078,0.8468780517578125,0.03865062984593127
5,21,21,SV21,21.047853469848633,0.8632526397705078,0.5546016693115234,0.5546016693115234,0.026349559593143248
5,22,22,SV22,20.49325180053711,0.5546016693115234,0.5918941497802734,0.5546016693115234,0.02706264846152858
5,23,23,SV23,19.901357650756836,0.5918941497802734,0.22907638549804688,0.22907638549804688,0.011510590861088075
5,24,24,SV24,19.67228126525879,0.22907638549804688,0.2205028533935547,0.2205028533935547,0.011208809513259772
5,25,25,SV25,19.451778411865234,0.2205028533935547,0.4027862548828125,0.2205028533935547,0.011335871133461602
5,26,26,SV26,19.048992156982422,0.4027862548828125,0.14591407775878906,0.14591407775878906,0.007659936890955365
5,27,27,SV27,18.903078079223633,0.14591407775878906,0.29466819763183594,0.14591407775878906,0.007719064437403091
5,28,28,SV28,18.608409881591797,0.29466819763183594,0.18247413635253906,0.18247413635253906,0.009806003710883969
5,29,29,SV29,18.425935745239258,0.18247413635253906,0.32212257385253906,0.18247413635253906,0.00990311368038311
5,30,30,SV30,18.10381317138672,0.32212257385253906,0.20102500915527344,0.20102500915527344,0.011104014786950837
5,31,31,SV31,17.902788162231445,0.20102500915527344,0.14768028259277344,0.14768028259277344,0.008249010224246893
5,32,32,SV32,17.755107879638672,0.14768028259277344,0.5073680877685547,0.14768028259277344,0.00831762237627017
5,33,33,SV33,17.247739791870117,0.5073680877685547,0.1606006622314453,0.1606006622314453,0.009311403358899578
5,34,34,SV34,17.087139129638672,0.1606006622314453,0.13927078247070312,0.13927078247070312,0.00815062026557328
5,35,35,SV35,16.94786834716797,0.13927078247070312,0.21837806701660156,0.13927078247070312,0.008217598792828457
5,36,36,SV36,16.729490280151367,0.21837806701660156,0.3118743896484375,0.21837806701660156,0.013053480014014253
5,37,37,SV37,16.41761589050293,0.3118743896484375,0.1368732452392578,0.1368732452392578,0.008336974512750943
5,38,38,SV38,16.280742645263672,0.1368732452392578,0.14664459228515625,0.1368732452392578,0.008407063990970734
5,39,39,SV39,16.134098052978516,0.14664459228515625,0.2320404052734375,0.14664459228515625,0.00908911002050618
5,40,40,SV40,15.902057647705078,0.2320404052734375,0.37891674041748047,0.2320404052734375,0.014591847823349116
5,41,41,SV41,15.523140907287598,0.37891674041748047,0.14992618560791016,0.14992618560791016,0.00965823775635025
5,42,42,SV42,15.373214721679688,0.14992618560791016,0.081512451171875,0.081512451171875,0.005302238513388103
5,43,43,SV43,15.291702270507812,0.081512451171875,0.26915836334228516,0.081512451171875,0.005330502106955297
5,44,44,SV44,15.022543907165527,0.26915836334228516,0.09741783142089844,0.09741783142089844,0.006484775948927771
5,45,45,SV45,14.925126075744629,0.09741783142089844,0.08860111236572266,0.08860111236572266,0.005936372792837682
5,46,46,SV46,14.836524963378906,0.08860111236572266,0.06012916564941406,0.06012916564941406,0.004052779596154172
5,47,47,SV47,14.776395797729492,0.06012916564941406,0.33379077911376953,0.06012916564941406,0.004069271456484225
5,48,48,SV48,14.442605018615723,0.33379077911376953,0.054840087890625,0.054840087890625,0.0037971050111762486
5,49,49,SV49,14.387764930725098,0.054840087890625,0.10107421875,0.054840087890625,0.0038115779729980086
5,50,50,SV50,14.286690711975098,0.10107421875,0.2216348648071289,0.10107421875,0.007074711757095689
5,51,51,SV51,14.065055847167969,0.2216348648071289,0.057582855224609375,0.057582855224609375,0.004094036728350695
5,52,52,SV52,14.00747299194336,0.057582855224609375,0.1181344985961914,0.057582855224609375,0.004110866767883768
5,53,53,SV53,13.889338493347168,0.1181344985961914,0.3246479034423828,0.1181344985961914,0.00850540856591381
5,54,54,SV54,13.564690589904785,0.3246479034423828,0.04504680633544922,0.04504680633544922,0.003320887125060876
5,55,55,SV55,13.519643783569336,0.04504680633544922,0.07098007202148438,0.04504680633544922,0.0033319521620973035
5,56,56,SV56,13.448663711547852,0.07098007202148438,0.2282276153564453,0.07098007202148438,0.00527785314168697
5,57,57,SV57,13.220436096191406,0.2282276153564453,0.1384592056274414,0.1384592056274414,0.010473119390314914
5,58,58,SV58,13.081976890563965,0.1384592056274414,0.059513092041015625,0.059513092041015625,0.004549243018762894
5,59,59,SV59,13.02246379852295,0.059513092041015625,0.23821449279785156,0.059513092041015625,0.004570033210441007
5,60,60,SV60,12.784249305725098,0.23821449279785156,0.15775680541992188,0.15775680541992188,0.012339934997143285
5,61,61,SV61,12.626492500305176,0.15775680541992188,0.03491401672363281,0.03491401672363281,0.0027651397823100087
5,62,62,SV62,12.591578483581543,0.03491401672363281,0.07378959655761719,0.03491401672363281,0.0027728069812023985
5,63,63,SV63,12.517788887023926,0.07378959655761719,,0.07378959655761719,0.005894778800280637
6,0,0,SV00,383.9949035644531,,263.3231887817383,263.3231887817383,0.6857465719920415
6,1,1,SV01,120.67171478271484,263.3231887817383,61.77986526489258,61.77986526489258,0.5119664154614466
6,2,2,SV02,58.891849517822266,61.77986526489258,15.573905944824219,15.573905944824219,0.2644492586382626
6,3,3,SV03,43.31794357299805,15.573905944824219,5.118373870849609,5.118373870849609,0.11815828381197933
6,4,4,SV04,38.19956970214844,5.118373870849609,1.464080810546875,1.464080810546875,0.03832715451934872
6,5,5,SV05,36.73548889160156,1.464080810546875,3.3353500366210938,1.464080810546875,0.03985467063925729
6,6,6,SV06,33.40013885498047,3.3353500366210938,0.5759391784667969,0.5759391784667969,0.017243616290562685
6,7,7,SV07,32.82419967651367,0.5759391784667969,1.660247802734375,0.5759391784667969,0.017546175813660192
6,8,8,SV08,31.163951873779297,1.660247802734375,1.6886348724365234,1.660247802734375,0.053274623496363215
6,9,9,SV09,29.475317001342773,1.6886348724365234,1.0741653442382812,1.0741653442382812,0.03644287673612965
6,10,10,SV10,28.401151657104492,1.0741653442382812,0.4110393524169922,0.4110393524169922,0.014472629750356321
6,11,11,SV11,27.9901123046875,0.4110393524169922,1.1326465606689453,0.4110393524169922,0.01468516267253974
6,12,12,SV12,26.857465744018555,1.1326465606689453,0.46588897705078125,0.46588897705078125,0.01734672144763099
6,13,13,SV13,26.391576766967773,0.46588897705078125,1.6859207153320312,0.46588897705078125,0.017652942117270434
6,14,14,SV14,24.705656051635742,1.6859207153320312,0.17200088500976562,0.17200088500976562,0.00696200435439874
6,15,15,SV15,24.533655166625977,0.17200088500976562,1.5199050903320312,0.17200088500976562,0.007010813669695035
6,16,16,SV16,23.013750076293945,1.5199050903320312,0.7464523315429688,0.7464523315429688,0.032435058565786545
6,17,17,SV17,22.267297744750977,0.7464523315429688,0.5190792083740234,0.5190792083740234,0.02331127981150676
6,18,18,SV18,21.748218536376953,0.5190792083740234,0.9577732086181641,0.5190792083740234,0.023867665643776317
6,19,19,SV19,20.79044532775879,0.9577732086181641,0.8006153106689453,0.8006153106689453,0.03850881008306192
6,20,20,SV20,19.989830017089844,0.8006153106689453,0.4662055969238281,0.4662055969238281,0.023322139134012466
6,21,21,SV21,19.523624420166016,0.4662055969238281,0.20318603515625,0.20318603515625,0.010407188275266066
6,22,22,SV22,19.320438385009766,0.20318603515625,0.11800003051757812,0.11800003051757812,0.006107523450872177
6,23,23,SV23,19.202438354492188,0.11800003051757812,0.4347381591796875,0.11800003051757812,0.006145054515432067
6,24,24,SV24,18.7677001953125,0.4347381591796875,0.4247417449951172,0.4247417449951172,0.022631528667598946
6,25,25,SV25,18.342958450317383,0.4247417449951172,0.16022682189941406,0.16022682189941406,0.008735058869232825
6,26,26,SV26,18.18273162841797,0.16022682189941406,0.5465373992919922,0.16022682189941406,0.008812032491806347
6,27,27,SV27,17.636194229125977,0.5465373992919922,0.388031005859375,0.388031005859375,0.022001969405539102
6,28,28,SV28,17.2481632232666,0.388031005859375,0.16181182861328125,0.16181182861328125,0.009381394790780278
6,29,29,SV29,17.08635139465332,0.16181182861328125,0.15733909606933594,0.15733909606933594,0.00920846659624305
6,30,30,SV30,16.929012298583984,0.15733909606933594,0.15643310546875,0.15643310546875,0.009240533511918751
6,31,31,SV31,16.772579193115234,0.15643310546875,0.4304676055908203,0.15643310546875,0.009326717356204958
6,32,32,SV32,16.342111587524414,0.4304676055908203,0.10045242309570312,0.10045242309570312,0.006146844767134537
6,33,33,SV33,16.24165916442871,0.10045242309570312,0.186065673828125,0.10045242309570312,0.006184862154705637
6,34,34,SV34,16.055593490600586,0.186065673828125,0.09679222106933594,0.09679222106933594,0.006028566999158326
6,35,35,SV35,15.95880126953125,0.09679222106933594,0.47855186462402344,0.09679222106933594,0.0060651310480401115
6,36,36,SV36,15.480249404907227,0.47855186462402344,0.2131977081298828,0.2131977081298828,0.013772239875043571
6,37,37,SV37,15.267051696777344,0.2131977081298828,0.34284210205078125,0.2131977081298828,0.013964563189033139
6,38,38,SV38,14.924209594726562,0.34284210205078125,0.10986042022705078,0.10986042022705078,0.00736122201512566
6,39,39,SV39,14.814349174499512,0.10986042022705078,0.2807798385620117,0.10986042022705078,0.007415811449628688
6,40,40,SV40,14.5335693359375,0.2807798385620117,0.21781539916992188,0.21781539916992188,0.014987054737567089
6,41,41,SV41,14.315753936767578,0.21781539916992188,0.16089725494384766,0.16089725494384766,0.011239174384704283
6,42,42,SV42,14.15485668182373,0.16089725494384766,0.10749053955078125,0.10749053955078125,0.007593898120410501
6,43,43,SV43,14.04736614227295,0.10749053955078125,0.13653087615966797,0.10749053955078125,0.007652006679551717
6,44,44,SV44,13.910835266113281,0.13653087615966797,0.10742568969726562,0.10742568969726562,0.007722447117101158
6,45,45,SV45,13.803409576416016,0.10742568969726562,0.18192005157470703,0.10742568969726562,0.0077825474280506105
6,46,46,SV46,13.621489524841309,0.18192005157470703,0.16512584686279297,0.16512584686279297,0.012122451554336654
6,47,47,SV47,13.456363677978516,0.16512584686279297,0.2075672149658203,0.16512584686279297,0.012271208687159904
6,48,48,SV48,13.248796463012695,0.2075672149658203,0.1610431671142578,0.1610431671142578,0.012155305394255984
6,49,49,SV49,13.087753295898438,0.1610431671142578,0.07522106170654297,0.07522106170654297,0.005747438846521996
6,50,50,SV50,13.012532234191895,0.07522106170654297,0.1544647216796875,0.07522106170654297,0.005780662852760599
6,51,51,SV51,12.858067512512207,0.1544647216796875,0.11771488189697266,0.11771488189697266,0.009154943523389041
6,52,52,SV52,12.740352630615234,0.11771488189697266,0.09404468536376953,0.09404468536376953,0.007381639118667635
6,53,53,SV53,12.646307945251465,0.09404468536376953,0.12253475189208984,0.09404468536376953,0.007436532920984434
6,54,54,SV54,12.523773193359375,0.12253475189208984,0.19045448303222656,0.12253475189208984,0.00978417207020827
6,55,55,SV55,12.333318710327148,0.19045448303222656,0.02142333984375,0.02142333984375,0.0017370296144063348
6,56,56,SV56,12.311895370483398,0.02142333984375,0.10161304473876953,0.02142333984375,0.0017400521364980429
6,57,57,SV57,12.210282325744629,0.10161304473876953,0.1439208984375,0.10161304473876953,0.008321924262514772
6,58,58,SV58,12.066361427307129,0.1439208984375,0.12882328033447266,0.12882328033447266,0.01067623252548489
6,59,59,SV59,11.937538146972656,0.12882328033447266,0.09476852416992188,0.09476852416992188,0.007938699169221507
6,60,60,SV60,11.842769622802734,0.09476852416992188,0.024918556213378906,0.024918556213378906,0.002104115591795294
6,61,61,SV61,11.817851066589355,0.024918556213378906,0.2520780563354492,0.024918556213378906,0.002108552229417326
6,62,62,SV62,11.565773010253906,0.2520780563354492,0.1007089614868164,0.1007089614868164,0.008707499394768557
6,63,63,SV63,11.46506404876709,0.1007089614868164,,0.1007089614868164,0.008783985947086468
7,0,0,SV00,280.85479736328125,,180.0104217529297,180.0104217529297,0.640937678269704
7,1,1,SV01,100.84437561035156,180.0104217529297,50.89305877685547,50.89305877685547,0.5046692834263664
7,2,2,SV02,49.951316833496094,50.89305877685547,9.169780731201172,9.169780731201172,0.18357435424109075
7,3,3,SV03,40.78153610229492,9.169780731201172,6.850250244140625,6.850250244140625,0.16797430648413308
7,4,4,SV04,33.9312858581543,6.850250244140625,1.7707061767578125,1.7707061767578125,0.052185059657333326
7,5,5,SV05,32.160579681396484,1.7707061767578125,1.8581104278564453,1.7707061767578125,0.05505827924432873
7,6,6,SV06,30.30246925354004,1.8581104278564453,1.474142074584961,1.474142074584961,0.04864758915357192
7,7,7,SV07,28.828327178955078,1.474142074584961,0.6480789184570312,0.6480789184570312,0.02248062866894803
7,8,8,SV08,28.180248260498047,0.6480789184570312,0.6325912475585938,0.6325912475585938,0.022448036713904152
7,9,9,SV09,27.547657012939453,0.6325912475585938,1.192892074584961,0.6325912475585938,0.02296352271488854
7,10,10,SV10,26.354764938354492,1.192892074584961,0.6209640502929688,0.6209640502929688,0.02356173738393964
7,11,11,SV11,25.733800888061523,0.6209640502929688,0.5585575103759766,0.5585575103759766,0.021705208367999135
7,12,12,SV12,25.175243377685547,0.5585575103759766,1.2047538757324219,0.5585575103759766,0.02218677698548338
7,13,13,SV13,23.970489501953125,1.2047538757324219,1.2956771850585938,1.2047538757324219,0.050259877906717675
7,14,14,SV14,22.67481231689453,1.2956771850585938,0.44647789001464844,0.44647789001464844,0.019690477864815096
7,15,15,SV15,22.228334426879883,0.44647789001464844,1.1030044555664062,0.44647789001464844,0.020085980417621378
7,16,16,SV16,21.125329971313477,1.1030044555664062,0.18401527404785156,0.18401527404785156,0.00871064614364508
7,17,17,SV17,20.941314697265625,0.18401527404785156,0.6654548645019531,0.18401527404785156,0.008787188230922246
7,18,18,SV18,20.275859832763672,0.6654548645019531,0.7348270416259766,0.6654548645019531,0.03282005646076955
7,19,19,SV19,19.541032791137695,0.7348270416259766,0.6966571807861328,0.6966571807861328,0.035650990826957864
7,20,20,SV20,18.844375610351562,0.6966571807861328,0.42162322998046875,0.42162322998046875,0.022373955958979258
7,21,21,SV21,18.422752380371094,0.42162322998046875,0.11035346984863281,0.11035346984863281,0.005990064218971494
7,22,22,SV22,18.31239891052246,0.11035346984863281,0.44170188903808594,0.11035346984863281,0.006026161312225607
7,23,23,SV23,17.870697021484375,0.44170188903808594,0.09258842468261719,0.09258842468261719,0.005181019216615123
7,24,24,SV24,17.778108596801758,0.09258842468261719,0.40553855895996094,0.09258842468261719,0.005208001974927391
7,25,25,SV25,17.372570037841797,0.40553855895996094,0.12517929077148438,0.12517929077148438,0.007205571225144732
7,26,26,SV26,17.247390747070312,0.12517929077148438,0.3429527282714844,0.12517929077148438,0.00725786831221109
7,27,27,SV27,16.904438018798828,0.3429527282714844,0.5681400299072266,0.3429527282714844,0.020287733191135887
7,28,28,SV28,16.3362979888916,0.5681400299072266,0.041576385498046875,0.041576385498046875,0.0025450310423033476
7,29,29,SV29,16.294721603393555,0.041576385498046875,0.35845184326171875,0.041576385498046875,0.002551524752002399
7,30,30,SV30,15.936269760131836,0.35845184326171875,0.3314208984375,0.3314208984375,0.020796642089143343
7,31,31,SV31,15.604848861694336,0.3314208984375,0.09302711486816406,0.09302711486816406,0.005961423637784814
7,32,32,SV32,15.511821746826172,0.09302711486816406,0.22609806060791016,0.09302711486816406,0.005997175340620328
7,33,33,SV33,15.285723686218262,0.22609806060791016,0.11495208740234375,0.11495208740234375,0.007520225392140611
7,34,34,SV34,15.170771598815918,0.11495208740234375,0.2548484802246094,0.11495208740234375,0.007577207701901977
7,35,35,SV35,14.915923118591309,0.2548484802246094,0.1852731704711914,0.1852731704711914,0.012421166896486993
7,36,36,SV36,14.730649948120117,0.1852731704711914,0.4511117935180664,0.1852731704711914,0.012577392791472547
7,37,37,SV37,14.27953815460205,0.4511117935180664,0.20584774017333984,0.20584774017333984,0.01441557408542647
7,38,38,SV38,14.073690414428711,0.20584774017333984,0.4049243927001953,0.20584774017333984,0.014626422360570006
7,39,39,SV39,13.668766021728516,0.4049243927001953,0.17419910430908203,0.17419910430908203,0.012744318253174201
7,40,40,SV40,13.494566917419434,0.17419910430908203,0.016389846801757812,0.016389846801757812,0.001214551522998564
7,41,41,SV41,13.478177070617676,0.016389846801757812,0.09955978393554688,0.016389846801757812,0.001216028452207202
7,42,42,SV42,13.378617286682129,0.09955978393554688,0.2464733123779297,0.09955978393554688,0.007441709543082199
7,43,43,SV43,13.1321439743042,0.2464733123779297,0.1346893310546875,0.1346893310546875,0.010256461649996794
7,44,44,SV44,12.997454643249512,0.1346893310546875,0.18480587005615234,0.1346893310546875,0.010362746764778372
7,45,45,SV45,12.81264877319336,0.18480587005615234,0.12170696258544922,0.12170696258544922,0.009498969708752547
7,46,46,SV46,12.69094181060791,0.12170696258544922,0.22878360748291016,0.12170696258544922,0.009590065449966736
7,47,47,SV47,12.462158203125,0.22878360748291016,0.014415740966796875,0.014415740966796875,0.001156761191105887
7,48,48,SV48,12.447742462158203,0.014415740966796875,0.18684959411621094,0.014415740966796875,0.0011581008372097583
7,49,49,SV49,12.260892868041992,0.18684959411621094,0.11728286743164062,0.11728286743164062,0.00956560575921337
7,50,50,SV50,12.143610000610352,0.11728286743164062,0.12299156188964844,0.11728286743164062,0.00965799028672247
7,51,51,SV51,12.020618438720703,0.12299156188964844,0.015139579772949219,0.015139579772949219,0.0012594676264061212
7,52,52,SV52,12.005478858947754,0.015139579772949219,0.1902904510498047,0.015139579772949219,0.0012610558854689582
7,53,53,SV53,11.81518840789795,0.1902904510498047,0.06163501739501953,0.06163501739501953,0.005216592005745685
7,54,54,SV54,11.75355339050293,0.06163501739501953,0.09427547454833984,0.06163501739501953,0.005243947540564343
7,55,55,SV55,11.65927791595459,0.09427547454833984,0.04622840881347656,0.04622840881347656,0.003964946126742332
7,56,56,SV56,11.613049507141113,0.04622840881347656,0.17255496978759766,0.04622840881347656,0.003980729504773894
7,57,57,SV57,11.440494537353516,0.17255496978759766,0.13648319244384766,0.13648319244384766,0.01192983327759359
7,58,58,SV58,11.304011344909668,0.13648319244384766,0.18649578094482422,0.13648319244384766,0.012073872564300607
7,59,59,SV59,11.117515563964844,0.18649578094482422,0.07729244232177734,0.07729244232177734,0.006952312490778516
7,60,60,SV60,11.040223121643066,0.07729244232177734,0.12217521667480469,0.07729244232177734,0.00700098552992598
7,61,61,SV61,10.918047904968262,0.12217521667480469,0.13104820251464844,0.12217521667480469,0.011190207053333116
7,62,62,SV62,10.786999702453613,0.13104820251464844,0.06916046142578125,0.06916046142578125,0.006411464108045725
7,63,63,SV63,10.717839241027832,0.06916046142578125,,0.06916046142578125,0.006452836235967728
8,0,0,SV00,257.701904296875,,163.87106323242188,163.87106323242188,0.6358938777714304
8,1,1,SV01,93.83084106445312,163.87106323242188,46.061302185058594,46.061302185058594,0.4908972536377323
8,2,2,SV02,47.76953887939453,46.061302185058594,8.995697021484375,8.995697021484375,0.1883145040230791
