layer,sv_rank_1based,gatedness_ratio,total_gain,invariant_gain
3,43,4.29385652451309,2299.184845627764,434.31189247031955
3,44,4.65275141244279,2328.450427830926,411.9145276237375
3,45,3.7749074924725297,1943.6655780973256,407.0582689113279
3,46,4.686554791358472,2294.7022313201096,403.53119164651844
3,47,5.280823130667967,2517.7128769168203,400.85715272305316
3,48,3.622622628717069,1808.0450463224602,391.12970959182576
3,49,5.690009395642441,2546.515423392832,380.6445212246812
3,50,4.7756339647329495,2157.2692907851115,373.51212073990195
3,51,6.195686578475112,2624.99826445293,364.8016399581694
3,52,4.516594208780687,1976.2417580060019,358.23583958019924
3,53,3.7181424436962685,1649.7298785688874,349.6566494665825
3,54,6.538269936258954,2631.210868728318,349.0470480596746
3,55,3.8507393775424164,1639.025211342241,337.89183128051025
3,56,7.346674735624927,2774.409884645729,332.3970290592798
3,57,6.102070426216371,2334.200745924438,328.6648267113642
3,58,6.893905971174373,2521.354944854403,319.40524172207665
3,59,8.943527087399406,3110.317620129929,312.7982246934183
3,60,3.9124316610185392,1507.3320090841144,306.8403009135501
3,61,3.6433748637965957,1395.089247488228,300.44725838640613
3,62,4.743883598618902,1701.4869387222973,296.2258739245914
3,63,6.320635053051863,2117.6633161796594,289.2731710886966
3,64,5.512501558066173,1847.5749192786254,283.6966567770511
4,1,-0.9911695209356551,3851.7286128999563,436185.69104040787
4,2,-0.9054705809623728,2681.044813718977,28362.01513786514
4,3,-0.31827311985602075,6766.019526125606,9924.82432949766
4,4,-0.05178354733243833,3604.9796131255807,3801.853050518105
4,5,0.9267914187864269,6720.565058698679,3487.9567104001335
4,6,0.7907115052090627,5351.566426927076,2988.514013207247
4,7,0.6680835579733365,4095.696462588315,2455.330515675377
4,8,0.24126168767144301,2646.3972531955196,2132.0220220118363
4,9,0.4534465029008489,2808.2738086750905,1932.1480378328977
4,10,0.7127452775856993,2939.4962293539866,1716.2483340766194
4,11,0.27339873268542086,2137.669800186501,1678.712052491499
4,12,1.79447765473564,3815.0379235139158,1365.206093900612
4,13,1.5624464109427831,3018.545981164149,1177.9937985332936
4,14,2.942770229880586,4333.050620029968,1098.9863388922645
4,15,2.157930262570001,3249.978781449764,1029.1483697314402
4,16,1.5466610374919811,2545.302112627766,999.4663895805459
4,17,4.714059631083528,5445.173004261939,952.9429785157575
4,18,2.388525836266904,2863.005676986711,844.9118629536932
4,19,2.962684996965174,3291.526221355054,830.6302983647383
4,20,2.5412461715822876,2752.7687794094422,777.3446538397113
4,21,1.6933250579483028,1999.9825024871288,742.570042403532
4,22,2.9608726004729395,2833.927209083032,715.4805253631065
4,23,3.6368036041875906,2990.3150459973067,644.9087132559732
4,24,2.938267476608599,2438.1064307838546,619.0809652379344
4,25,2.753883617478339,2287.8260265187005,609.4557689179311
4,26,2.784393426773853,2193.537108583447,579.6271320694877
4,27,6.0099366785304955,3934.0356941147375,561.2084494519095
4,28,3.7385122250243468,2458.770446139308,518.8908098948443
4,29,3.275618649664607,2205.6180261628538,515.8593894561387
4,30,3.882970813985722,2352.6017296574587,481.7972130653021
4,31,2.2310897403098875,1509.684449793898,467.236929683346
4,32,5.430922512854927,2975.7023822133187,462.7178101221385
4,33,8.038625464200978,3867.7831598698003,427.9171844423611
4,34,3.5062213640764557,1904.92874047955,422.73305871427226
4,35,3.758554212894805,1925.624156099815,404.6658018272541
4,36,5.444270193284919,2591.7901548195564,402.1852090435891
4,37,3.140629329533907,1595.5706361590999,385.34495825995305
4,38,3.538355401879477,1707.9878271981538,376.3451021246477
4,39,3.243512626844086,1585.9262256263137,373.7295879818429
4,40,4.1332408498158655,1854.203900454339,361.2150597844254
4,41,3.566201099699569,1635.3365292198398,358.13940155356124
4,42,6.970940818031122,2698.086021593821,338.49028404404606
4,43,4.6037028291707145,1874.7012858267233,334.5468778372348
4,44,4.458703897004536,1814.4026769414393,332.3870851352117
4,45,3.791174392774649,1545.5603353930728,322.5848630606147
4,46,4.524251380185295,1730.9812411135335,313.3422290162947
4,47,5.705019336759222,2047.9601518930517,305.4368748298358
4,48,6.32585501291154,2219.0417965842485,302.9055028625429
4,49,4.588390988063507,1675.6969400322735,299.8532034733397
4,50,6.18976180812564,2067.1999889324247,287.5199546382627
4,51,4.673435925246691,1607.6839898957107,283.37043214705886
4,52,5.08719512522308,1722.3485399486578,282.94616888682265
4,53,6.858527663643809,2124.930019427216,270.3979817056918
4,54,9.535156132642609,2825.53279401862,268.2003720157109
4,55,6.384358291319326,1960.7940132372848,265.53343376393127
4,56,5.600564523528871,1705.134329696961,258.3315902176015
4,57,5.029501887869717,1520.1551479720852,252.11952433922357
4,58,5.372854488002875,1587.4395923654713,249.0939649342278
4,59,7.011989275005884,1951.9481428135039,243.62840186302498
4,60,4.188619784747548,1245.244747465251,239.99537432396716
4,61,5.293911707279361,1451.134214944377,230.561577987492
4,62,5.821977114920779,1554.3044156429444,227.83782317934597
4,63,4.152896643208947,1143.3978460620099,221.89419373839127
4,64,4.5382752321159305,1207.6698720682773,218.0588398830614
5,1,-0.9744072659136235,5745.819109112386,224509.78038223102
5,2,-0.8795591600831042,2227.960501875846,18498.38064408502
5,3,0.7671413808636888,8560.54163504639,4844.287914791346
5,4,0.9145034409776287,4144.88866950164,2164.9941080206645
5,5,0.5201043443566372,3132.3654133629107,2060.6252623324663
5,6,0.6483067049967507,2955.1540163244963,1792.8423195548428
5,7,0.5942828893656009,2342.646598540661,1469.404591974952
5,8,0.6077642795310297,2050.8605968887223,1275.5978118177613
5,9,1.8078744930299842,3101.347342326411,1104.5177945189107
5,10,2.283205043536477,3555.9415117606145,1083.0701904411762
5,11,2.4570452268325247,3222.966462396652,932.2893543252026
5,12,1.33519963319001,2039.2736217346442,873.2759258569179
5,13,1.1162622393765635,1795.0832729696358,848.2329077979398
5,14,3.015159539572451,3015.829542905223,751.1107623949538
5,15,2.064921284291871,2138.6335712760338,697.7776500287166
5,16,3.081706265451234,2710.4747068893817,664.0543269443294
5,17,2.5232538048900146,2185.1525984075734,620.2086819220685
5,18,2.3656398848743883,1980.4292900503071,588.4257846332175
5,19,2.4657482747967676,1901.9975610057234,548.7985307060926
